Subject,Predicate,Object
Advertising and Promotions Managers,requires,Inventory management software
Advertising and Promotions Managers,requires,Spreadsheet software
Advertising and Promotions Managers,requires,Office suite software
Advertising and Promotions Managers,requires,Presentation software
Advertising and Promotions Managers,requires,Cloud-based data access and sharing software
Advertising and Promotions Managers,requires,Data base management system software
Advertising and Promotions Managers,requires,Operating system software
Advertising and Promotions Managers,requires,Word processing software
Advertising and Promotions Managers,requires,Information retrieval or search software
Advertising and Promotions Managers,requires,Calendar and scheduling software
Advertising and Promotions Managers,requires,Instant messaging software
Advertising and Promotions Managers,requires,Internet browser software
Marketing Managers,requires,Desktop computers
Marketing Managers,requires,Laser fax machine
Marketing Managers,requires,Notebook computers
Marketing Managers,requires,Personal computers
Marketing Managers,requires,Personal digital assistant PDAs or organizers
Marketing Managers,requires,Photocopiers
Marketing Managers,requires,Scanners
Marketing Managers,requires,Tablet computers
Marketing Managers,requires,Document management software
Marketing Managers,requires,Development environment software
Marketing Managers,requires,Video creation and editing software
Marketing Managers,requires,Graphics or photo imaging software
Marketing Managers,requires,Web page creation and editing software
Marketing Managers,requires,Desktop publishing software
Marketing Managers,requires,Data base user interface and query software
Marketing Managers,requires,Data base management system software
Marketing Managers,requires,Presentation software
Marketing Managers,requires,Operating system software
Marketing Managers,requires,Transaction server software
Marketing Managers,requires,Project management software
Marketing Managers,requires,Content workflow software
Marketing Managers,requires,Customer relationship management CRM software
Marketing Managers,requires,Web platform development software
Marketing Managers,requires,Access software
Marketing Managers,requires,Data base reporting software
Marketing Managers,requires,Financial analysis software
Marketing Managers,requires,Cloud-based data access and sharing software
Marketing Managers,requires,Desktop communications software
Marketing Managers,requires,Word processing software
Marketing Managers,requires,Enterprise application integration software
Marketing Managers,requires,Graphical user interface development software
Marketing Managers,requires,Accounting software
Marketing Managers,requires,Application server software
Marketing Managers,requires,Sales and marketing software
Marketing Managers,requires,Data mining software
Marketing Managers,requires,Video conferencing software
Marketing Managers,requires,Business intelligence and data analysis software
Marketing Managers,requires,Communications server software
Marketing Managers,requires,Electronic mail software
Marketing Managers,requires,Enterprise system management software
Marketing Managers,requires,Analytical or scientific software
Marketing Managers,requires,Object or component oriented development software
Marketing Managers,requires,Information retrieval or search software
Marketing Managers,requires,Network conferencing software
Marketing Managers,requires,Transaction security and virus protection software
Marketing Managers,requires,Enterprise resource planning ERP software
Marketing Managers,requires,Spreadsheet software
Marketing Managers,requires,Office suite software
Marketing Managers,requires,Process mapping and design software
Marketing Managers,requires,Multi-media educational software
Marketing Managers,requires,Expert system software
Marketing Managers,requires,Computer based training software
Marketing Managers,requires,Cloud-based management software
Marketing Managers,requires,Internet browser software
Sales Managers,requires,Desktop computers
Sales Managers,requires,Notebook computers
Sales Managers,requires,Personal computers
Sales Managers,requires,Scanners
Sales Managers,requires,Tablet computers
Sales Managers,requires,Customer relationship management CRM software
Sales Managers,requires,Document management software
Sales Managers,requires,Development environment software
Sales Managers,requires,Graphics or photo imaging software
Sales Managers,requires,Data base user interface and query software
Sales Managers,requires,Presentation software
Sales Managers,requires,Computer aided design CAD software
Sales Managers,requires,Calendar and scheduling software
Sales Managers,requires,Financial analysis software
Sales Managers,requires,Cloud-based data access and sharing software
Sales Managers,requires,Desktop communications software
Sales Managers,requires,Web page creation and editing software
Sales Managers,requires,Geographic information system
Sales Managers,requires,Sales and marketing software
Sales Managers,requires,Data mining software
Sales Managers,requires,Word processing software
Sales Managers,requires,Video conferencing software
Sales Managers,requires,Human resources software
Sales Managers,requires,Web platform development software
Sales Managers,requires,Business intelligence and data analysis software
Sales Managers,requires,Electronic mail software
Sales Managers,requires,Enterprise system management software
Sales Managers,requires,Analytical or scientific software
Sales Managers,requires,Inventory management software
Sales Managers,requires,Information retrieval or search software
Sales Managers,requires,Transaction security and virus protection software
Sales Managers,requires,Enterprise resource planning ERP software
Sales Managers,requires,Spreadsheet software
Sales Managers,requires,Office suite software
Sales Managers,requires,Project management software
Sales Managers,requires,Desktop publishing software
Sales Managers,requires,Process mapping and design software
Sales Managers,requires,Operating system software
Sales Managers,requires,Object or component oriented development software
Sales Managers,requires,Accounting software
Sales Managers,requires,Data base reporting software
Sales Managers,requires,Cloud-based management software
Sales Managers,requires,Data base management system software
Sales Managers,requires,Internet browser software
Sales Managers,requires,Video creation and editing software
Public Relations Managers,requires,Scanners
Public Relations Managers,requires,Desktop computers
Public Relations Managers,requires,Notebook computers
Public Relations Managers,requires,Special purpose telephones
Public Relations Managers,requires,Personal computers
Public Relations Managers,requires,Photocopiers
Public Relations Managers,requires,Document management software
Public Relations Managers,requires,Video creation and editing software
Public Relations Managers,requires,Graphics or photo imaging software
Public Relations Managers,requires,Desktop publishing software
Public Relations Managers,requires,Web page creation and editing software
Public Relations Managers,requires,Data base user interface and query software
Public Relations Managers,requires,Customer relationship management CRM software
Public Relations Managers,requires,Office suite software
Public Relations Managers,requires,Web platform development software
Public Relations Managers,requires,Accounting software
Public Relations Managers,requires,Sales and marketing software
Public Relations Managers,requires,Data mining software
Public Relations Managers,requires,Word processing software
Public Relations Managers,requires,Cloud-based data access and sharing software
Public Relations Managers,requires,Electronic mail software
Public Relations Managers,requires,Human resources software
Public Relations Managers,requires,Presentation software
Public Relations Managers,requires,Enterprise resource planning ERP software
Public Relations Managers,requires,Spreadsheet software
Public Relations Managers,requires,Project management software
Public Relations Managers,requires,Business intelligence and data analysis software
Public Relations Managers,requires,Data base management system software
Public Relations Managers,requires,Internet browser software
Public Relations Managers,requires,Video conferencing software
Fundraising Managers,requires,Scanners
Fundraising Managers,requires,Desktop computers
Fundraising Managers,requires,Notebook computers
Fundraising Managers,requires,Special purpose telephones
Fundraising Managers,requires,Personal computers
Fundraising Managers,requires,Photocopiers
Fundraising Managers,requires,Document management software
Fundraising Managers,requires,Video creation and editing software
Fundraising Managers,requires,Graphics or photo imaging software
Fundraising Managers,requires,Desktop publishing software
Fundraising Managers,requires,Web page creation and editing software
Fundraising Managers,requires,Data base user interface and query software
Fundraising Managers,requires,Customer relationship management CRM software
Fundraising Managers,requires,Office suite software
Fundraising Managers,requires,Web platform development software
Fundraising Managers,requires,Accounting software
Fundraising Managers,requires,Sales and marketing software
Fundraising Managers,requires,Data mining software
Fundraising Managers,requires,Word processing software
Fundraising Managers,requires,Cloud-based data access and sharing software
Fundraising Managers,requires,Electronic mail software
Fundraising Managers,requires,Human resources software
Fundraising Managers,requires,Presentation software
Fundraising Managers,requires,Enterprise resource planning ERP software
Fundraising Managers,requires,Spreadsheet software
Fundraising Managers,requires,Project management software
Fundraising Managers,requires,Business intelligence and data analysis software
Fundraising Managers,requires,Data base management system software
Fundraising Managers,requires,Internet browser software
Administrative Services Managers,requires,Desktop calculator
Administrative Services Managers,requires,Desktop computers
Administrative Services Managers,requires,Notebook computers
Administrative Services Managers,requires,Laser fax machine
Administrative Services Managers,requires,Mobile phones
Administrative Services Managers,requires,Special purpose telephones
Administrative Services Managers,requires,Personal computers
Administrative Services Managers,requires,Personal digital assistant PDAs or organizers
Administrative Services Managers,requires,Photocopiers
Administrative Services Managers,requires,Scanners
Administrative Services Managers,requires,Tablet computers
Administrative Services Managers,requires,Document management software
Administrative Services Managers,requires,Desktop publishing software
Administrative Services Managers,requires,Human resources software
Administrative Services Managers,requires,Content workflow software
Administrative Services Managers,requires,Computer aided design CAD software
Administrative Services Managers,requires,Customer relationship management CRM software
Administrative Services Managers,requires,Data base user interface and query software
Administrative Services Managers,requires,Financial analysis software
Administrative Services Managers,requires,Electronic mail software
Administrative Services Managers,requires,Accounting software
Administrative Services Managers,requires,Word processing software
Administrative Services Managers,requires,Cloud-based data access and sharing software
Administrative Services Managers,requires,Instant messaging software
Administrative Services Managers,requires,Enterprise system management software
Administrative Services Managers,requires,Analytical or scientific software
Administrative Services Managers,requires,Information retrieval or search software
Administrative Services Managers,requires,Web page creation and editing software
Administrative Services Managers,requires,Medical software
Administrative Services Managers,requires,Enterprise resource planning ERP software
Administrative Services Managers,requires,Spreadsheet software
Administrative Services Managers,requires,Internet browser software
Administrative Services Managers,requires,Office suite software
Administrative Services Managers,requires,Presentation software
Administrative Services Managers,requires,Project management software
Administrative Services Managers,requires,Process mapping and design software
Administrative Services Managers,requires,Operating system software
Administrative Services Managers,requires,Object or component oriented development software
Administrative Services Managers,requires,Data base reporting software
Administrative Services Managers,requires,Industrial control software
Administrative Services Managers,requires,Data base management system software
Facilities Managers,requires,Desktop calculator
Facilities Managers,requires,Desktop computers
Facilities Managers,requires,Notebook computers
Facilities Managers,requires,Laser fax machine
Facilities Managers,requires,Mobile phones
Facilities Managers,requires,Special purpose telephones
Facilities Managers,requires,Personal computers
Facilities Managers,requires,Photocopiers
Facilities Managers,requires,Scanners
Facilities Managers,requires,Tablet computers
Facilities Managers,requires,Document management software
Facilities Managers,requires,Desktop publishing software
Facilities Managers,requires,Human resources software
Facilities Managers,requires,Computer aided design CAD software
Facilities Managers,requires,Customer relationship management CRM software
Facilities Managers,requires,Financial analysis software
Facilities Managers,requires,Electronic mail software
Facilities Managers,requires,Data base user interface and query software
Facilities Managers,requires,Accounting software
Facilities Managers,requires,Word processing software
Facilities Managers,requires,Cloud-based data access and sharing software
Facilities Managers,requires,Office suite software
Facilities Managers,requires,Instant messaging software
Facilities Managers,requires,Enterprise resource planning ERP software
Facilities Managers,requires,Enterprise system management software
Facilities Managers,requires,Spreadsheet software
Facilities Managers,requires,Internet browser software
Facilities Managers,requires,Presentation software
Facilities Managers,requires,Project management software
Facilities Managers,requires,Process mapping and design software
Facilities Managers,requires,Operating system software
Facilities Managers,requires,Data base reporting software
Facilities Managers,requires,Industrial control software
Facilities Managers,requires,Data base management system software
Security Managers,requires,Motion detectors
Security Managers,requires,Laser printers
Security Managers,requires,Chemical agent detector
Security Managers,requires,Alarm systems
Security Managers,requires,Security or access control systems
Security Managers,requires,Notebook computers
Security Managers,requires,Special purpose telephones
Security Managers,requires,Personal computers
Security Managers,requires,Teleconference equipment
Security Managers,requires,Video monitors
Security Managers,requires,Videoconferencing systems
Security Managers,requires,Facilities management software
Security Managers,requires,Data base user interface and query software
Security Managers,requires,Office suite software
Security Managers,requires,Communications server software
Security Managers,requires,Web page creation and editing software
Security Managers,requires,Project management software
Security Managers,requires,Network security and virtual private network VPN equipment software
Security Managers,requires,Graphics or photo imaging software
Security Managers,requires,Human resources software
Security Managers,requires,Inventory management software
Security Managers,requires,Map creation software
Security Managers,requires,Transaction security and virus protection software
Security Managers,requires,Development environment software
Security Managers,requires,Spreadsheet software
Security Managers,requires,Electronic mail software
Security Managers,requires,Presentation software
Security Managers,requires,Process mapping and design software
Security Managers,requires,Word processing software
Security Managers,requires,Operating system software
Security Managers,requires,Enterprise resource planning ERP software
Security Managers,requires,Time accounting software
Security Managers,requires,Cloud-based data access and sharing software
Security Managers,requires,Instant messaging software
Security Managers,requires,Internet browser software
Security Managers,requires,Calendar and scheduling software
Computer and Information Systems Managers,requires,Access servers
Computer and Information Systems Managers,requires,Computer servers
Computer and Information Systems Managers,requires,Computer tool kits
Computer and Information Systems Managers,requires,Peripheral controller cards
Computer and Information Systems Managers,requires,Inkjet printers
Computer and Information Systems Managers,requires,Laser fax machine
Computer and Information Systems Managers,requires,Laser printers
Computer and Information Systems Managers,requires,Mainframe computers
Computer and Information Systems Managers,requires,Network analyzers
Computer and Information Systems Managers,requires,Network interface cards
Computer and Information Systems Managers,requires,Network routers
Computer and Information Systems Managers,requires,Network switches
Computer and Information Systems Managers,requires,Personal computers
Computer and Information Systems Managers,requires,Photocopiers
Computer and Information Systems Managers,requires,Print servers
Computer and Information Systems Managers,requires,Punches or nail sets or drifts
Computer and Information Systems Managers,requires,Integrated services digital network ISDN access devices
Computer and Information Systems Managers,requires,Screwdrivers
Computer and Information Systems Managers,requires,Teleconference equipment
Computer and Information Systems Managers,requires,High end computer servers
Computer and Information Systems Managers,requires,Customer relationship management CRM software
Computer and Information Systems Managers,requires,Desktop publishing software
Computer and Information Systems Managers,requires,Web platform development software
Computer and Information Systems Managers,requires,Object or component oriented development software
Computer and Information Systems Managers,requires,Data base management system software
Computer and Information Systems Managers,requires,Data base user interface and query software
Computer and Information Systems Managers,requires,Portal server software
Computer and Information Systems Managers,requires,Development environment software
Computer and Information Systems Managers,requires,Video creation and editing software
Computer and Information Systems Managers,requires,Presentation software
Computer and Information Systems Managers,requires,Spreadsheet software
Computer and Information Systems Managers,requires,Word processing software
Computer and Information Systems Managers,requires,Operating system software
Computer and Information Systems Managers,requires,Content workflow software
Computer and Information Systems Managers,requires,Accounting software
Computer and Information Systems Managers,requires,Software defined networking/ virtualization software
Computer and Information Systems Managers,requires,Access software
Computer and Information Systems Managers,requires,Office suite software
Computer and Information Systems Managers,requires,Transaction server software
Computer and Information Systems Managers,requires,Network monitoring software
Computer and Information Systems Managers,requires,Enterprise application integration software
Computer and Information Systems Managers,requires,Filesystem software
Computer and Information Systems Managers,requires,Network security and virtual private network VPN equipment software
Computer and Information Systems Managers,requires,Data mining software
Computer and Information Systems Managers,requires,Helpdesk or call center software
Computer and Information Systems Managers,requires,Human resources software
Computer and Information Systems Managers,requires,Business intelligence and data analysis software
Computer and Information Systems Managers,requires,Communications server software
Computer and Information Systems Managers,requires,Platform interconnectivity software
Computer and Information Systems Managers,requires,Enterprise system management software
Computer and Information Systems Managers,requires,Analytical or scientific software
Computer and Information Systems Managers,requires,Cloud-based management software
Computer and Information Systems Managers,requires,Enterprise resource planning ERP software
Computer and Information Systems Managers,requires,LAN software
Computer and Information Systems Managers,requires,Transaction security and virus protection software
Computer and Information Systems Managers,requires,Application server software
Computer and Information Systems Managers,requires,Calendar and scheduling software
Computer and Information Systems Managers,requires,Electronic mail software
Computer and Information Systems Managers,requires,Web page creation and editing software
Computer and Information Systems Managers,requires,Internet browser software
Computer and Information Systems Managers,requires,Network conferencing software
Computer and Information Systems Managers,requires,Project management software
Computer and Information Systems Managers,requires,Cloud-based data access and sharing software
Computer and Information Systems Managers,requires,Process mapping and design software
Computer and Information Systems Managers,requires,Object oriented data base management software
Computer and Information Systems Managers,requires,Wireless software
Computer and Information Systems Managers,requires,Financial analysis software
Computer and Information Systems Managers,requires,Configuration management software
Computer and Information Systems Managers,requires,Compliance software
Computer and Information Systems Managers,requires,Metadata management software
Computer and Information Systems Managers,requires,Data base reporting software
Computer and Information Systems Managers,requires,Cloud-based protection or security software
Computer and Information Systems Managers,requires,Network connectivity terminal emulation software
Computer and Information Systems Managers,requires,Graphical user interface development software
Computer and Information Systems Managers,requires,Requirements analysis and system architecture software
Computer and Information Systems Managers,requires,Backup or archival software
Computer and Information Systems Managers,requires,Clustering software
Financial Managers,requires,Desktop calculator
Financial Managers,requires,Desktop computers
Financial Managers,requires,Notebook computers
Financial Managers,requires,Personal computers
Financial Managers,requires,Personal digital assistant PDAs or organizers
Financial Managers,requires,Scanners
Financial Managers,requires,Tablet computers
Financial Managers,requires,Accounting software
Financial Managers,requires,Document management software
Financial Managers,requires,Human resources software
Financial Managers,requires,Business intelligence and data analysis software
Financial Managers,requires,Financial analysis software
Financial Managers,requires,Customer relationship management CRM software
Financial Managers,requires,Data base user interface and query software
Financial Managers,requires,Medical software
Financial Managers,requires,Electronic mail software
Financial Managers,requires,Enterprise system management software
Financial Managers,requires,Analytical or scientific software
Financial Managers,requires,Internet browser software
Financial Managers,requires,Information retrieval or search software
Financial Managers,requires,Sales and marketing software
Financial Managers,requires,Enterprise resource planning ERP software
Financial Managers,requires,Spreadsheet software
Financial Managers,requires,Office suite software
Financial Managers,requires,Presentation software
Financial Managers,requires,Project management software
Financial Managers,requires,Cloud-based data access and sharing software
Financial Managers,requires,Process mapping and design software
Financial Managers,requires,Development environment software
Financial Managers,requires,Operating system software
Financial Managers,requires,Word processing software
Financial Managers,requires,Object or component oriented development software
Financial Managers,requires,Data base reporting software
Financial Managers,requires,Compliance software
Financial Managers,requires,Data base management system software
Treasurers and Controllers,requires,Desktop calculator
Treasurers and Controllers,requires,Desktop computers
Treasurers and Controllers,requires,Notebook computers
Treasurers and Controllers,requires,Personal computers
Treasurers and Controllers,requires,Personal digital assistant PDAs or organizers
Treasurers and Controllers,requires,Tablet computers
Treasurers and Controllers,requires,Accounting software
Treasurers and Controllers,requires,Enterprise resource planning ERP software
Treasurers and Controllers,requires,Human resources software
Treasurers and Controllers,requires,Customer relationship management CRM software
Treasurers and Controllers,requires,Spreadsheet software
Treasurers and Controllers,requires,Data base user interface and query software
Treasurers and Controllers,requires,Web platform development software
Treasurers and Controllers,requires,Business intelligence and data analysis software
Treasurers and Controllers,requires,Financial analysis software
Treasurers and Controllers,requires,Network conferencing software
Treasurers and Controllers,requires,Office suite software
Treasurers and Controllers,requires,Electronic mail software
Treasurers and Controllers,requires,Presentation software
Treasurers and Controllers,requires,Project management software
Treasurers and Controllers,requires,Word processing software
Treasurers and Controllers,requires,Data base reporting software
Investment Fund Managers,requires,Desktop computers
Investment Fund Managers,requires,Notebook computers
Investment Fund Managers,requires,Special purpose telephones
Investment Fund Managers,requires,Personal computers
Investment Fund Managers,requires,Teleconference equipment
Investment Fund Managers,requires,Videoconferencing systems
Investment Fund Managers,requires,Computer aided design CAD software
Investment Fund Managers,requires,Accounting software
Investment Fund Managers,requires,Data base user interface and query software
Investment Fund Managers,requires,Spreadsheet software
Investment Fund Managers,requires,Map creation software
Investment Fund Managers,requires,Office suite software
Investment Fund Managers,requires,Electronic mail software
Investment Fund Managers,requires,Business intelligence and data analysis software
Investment Fund Managers,requires,Presentation software
Investment Fund Managers,requires,Project management software
Investment Fund Managers,requires,Process mapping and design software
Investment Fund Managers,requires,Word processing software
Investment Fund Managers,requires,Enterprise resource planning ERP software
Investment Fund Managers,requires,Financial analysis software
Investment Fund Managers,requires,Document management software
Investment Fund Managers,requires,Analytical or scientific software
Investment Fund Managers,requires,Internet browser software
Industrial Production Managers,requires,Air samplers or collectors
Industrial Production Managers,requires,All terrain vehicles tracked or wheeled
Industrial Production Managers,requires,Combustible or hazardous gas detectors for power generators
Industrial Production Managers,requires,Desktop computers
Industrial Production Managers,requires,Diesel generators
Industrial Production Managers,requires,Flare or vent stacks
Industrial Production Managers,requires,Forklifts
Industrial Production Managers,requires,Gas detectors
Industrial Production Managers,requires,Gas generators
Industrial Production Managers,requires,Anemometers
Industrial Production Managers,requires,Multi gas monitors
Industrial Production Managers,requires,Notebook computers
Industrial Production Managers,requires,Oxygen gas analyzers
Industrial Production Managers,requires,Personal computers
Industrial Production Managers,requires,Personal digital assistant PDAs or organizers
Industrial Production Managers,requires,Pressure sensors
Industrial Production Managers,requires,Safety valves
Industrial Production Managers,requires,Scanners
Industrial Production Managers,requires,Squares
Industrial Production Managers,requires,Tablet computers
Industrial Production Managers,requires,Tape measures
Industrial Production Managers,requires,Taper gauge
Industrial Production Managers,requires,Light trucks or sport utility vehicles
Industrial Production Managers,requires,Calipers
Industrial Production Managers,requires,Facilities management software
Industrial Production Managers,requires,Document management software
Industrial Production Managers,requires,Video creation and editing software
Industrial Production Managers,requires,Desktop publishing software
Industrial Production Managers,requires,Graphics or photo imaging software
Industrial Production Managers,requires,Computer aided design CAD software
Industrial Production Managers,requires,Industrial control software
Industrial Production Managers,requires,Human resources software
Industrial Production Managers,requires,Calendar and scheduling software
Industrial Production Managers,requires,Inventory management software
Industrial Production Managers,requires,Data base user interface and query software
Industrial Production Managers,requires,Desktop communications software
Industrial Production Managers,requires,Electronic mail software
Industrial Production Managers,requires,Financial analysis software
Industrial Production Managers,requires,Development environment software
Industrial Production Managers,requires,Accounting software
Industrial Production Managers,requires,Analytical or scientific software
Industrial Production Managers,requires,Spreadsheet software
Industrial Production Managers,requires,Office suite software
Industrial Production Managers,requires,Presentation software
Industrial Production Managers,requires,Project management software
Industrial Production Managers,requires,Word processing software
Industrial Production Managers,requires,Enterprise resource planning ERP software
Industrial Production Managers,requires,Business intelligence and data analysis software
Industrial Production Managers,requires,Internet browser software
Quality Control Systems Managers,requires,Laboratory diluters
Quality Control Systems Managers,requires,Microplate readers
Quality Control Systems Managers,requires,Immunology analyzers
Quality Control Systems Managers,requires,Inkjet printers
Quality Control Systems Managers,requires,Instrumentation for capillary electrophoresis
Quality Control Systems Managers,requires,Infrared spectrometers
Quality Control Systems Managers,requires,Gas chromatographs
Quality Control Systems Managers,requires,Portable data input terminals
Quality Control Systems Managers,requires,Spectrometers
Quality Control Systems Managers,requires,Analytical balances
Quality Control Systems Managers,requires,Benchtop centrifuges
