Subject,Predicate,Object
AR2228,offered_in,semester_01
AR2328,offered_in,semester_01
AR2328A,offered_in,semester_01
AR2522,offered_in,semester_01
AR2524,offered_in,semester_02
AR3101,offered_in,semester_01
AR3102,offered_in,semester_02
AR3151,offered_in,semester_02
AR3223,offered_in,semester_01
AR3412,offered_in,semester_01
AR3412,offered_in,semester_02
AR3721,offered_in,semester_01
AR3721,offered_in,semester_02
AR3722,offered_in,semester_02
AR4002,offered_in,semester_02
AR4421,offered_in,semester_01
AR4421,offered_in,semester_02
AR4955,offered_in,semester_01
AR5011,offered_in,semester_01
AR5011,offered_in,semester_02
AR5121,offered_in,semester_01
AR5221,offered_in,semester_02
AR5321,offered_in,semester_02
AR5323,offered_in,semester_01
AR5323,offered_in,semester_02
AR5423,offered_in,semester_01
AR5423,offered_in,semester_02
AR5601,offered_in,semester_01
AR5601,offered_in,semester_02
AR5666,offered_in,semester_01
AR5666,offered_in,semester_02
AR5770,offered_in,semester_01
AR5801,offered_in,semester_01
AR5801,offered_in,semester_02
AR5802,offered_in,semester_01
AR5802,offered_in,semester_02
AR5804,offered_in,semester_02
AR5805,offered_in,semester_01
AR5806,offered_in,semester_01
AR5807,offered_in,semester_01
AR5807,offered_in,semester_02
AR5808,offered_in,semester_02
AR5951E,offered_in,semester_01
AR5951F,offered_in,semester_01
AR5951G,offered_in,semester_01
AR5951H,offered_in,semester_01
AR5952F,offered_in,semester_01
AR5952H,offered_in,semester_01
AR5952J,offered_in,semester_01
AR5952K,offered_in,semester_01
AR5952L,offered_in,semester_01
AR5952M,offered_in,semester_01
AR5953E,offered_in,semester_01
AR5953G,offered_in,semester_01
AR5953H,offered_in,semester_01
AR5953I,offered_in,semester_01
AR5954A,offered_in,semester_01
AR5954B,offered_in,semester_01
AR5954C,offered_in,semester_01
AR5955,offered_in,semester_01
AR5955A,offered_in,semester_02
AR5955B,offered_in,semester_02
AR5955C,offered_in,semester_02
AR5955D,offered_in,semester_02
AR5955E,offered_in,semester_01
AR5955F,offered_in,semester_01
AR5955H,offered_in,semester_01
AR5956A,offered_in,semester_01
AR5956A,offered_in,semester_02
AR5956B,offered_in,semester_01
AR5956B,offered_in,semester_02
AR5956C,offered_in,semester_01
AR5956C,offered_in,semester_02
AR5956D,offered_in,semester_01
AR5956E,offered_in,semester_01
AR5957A,offered_in,semester_02
AR5957B,offered_in,semester_02
AR5957C,offered_in,semester_02
AR5957D,offered_in,semester_02
AR5957E,offered_in,semester_02
AR5958A,offered_in,semester_01
AR5958A,offered_in,semester_02
AR5958B,offered_in,semester_01
AR5958B,offered_in,semester_02
AR5958C,offered_in,semester_02
AR5958D,offered_in,semester_02
AR5958E,offered_in,semester_02
AR5958F,offered_in,semester_02
AR5959,offered_in,semester_02
AR5959A,offered_in,semester_02
AR5959B,offered_in,semester_02
AR5959C,offered_in,semester_02
AR5959F,offered_in,semester_02
AR5959H,offered_in,semester_02
AR6770,offered_in,semester_01
ASP1201CH,offered_in,semester_02
ASP1201CH,offered_in,semester_03
ASP1201CH,offered_in,semester_04
ASP1201EC,offered_in,semester_02
ASP1201EC,offered_in,semester_03
ASP1201EC,offered_in,semester_04
ASP1201EN,offered_in,semester_02
ASP1201EN,offered_in,semester_03
ASP1201EN,offered_in,semester_04
ASP1201GE,offered_in,semester_02
ASP1201GE,offered_in,semester_03
ASP1201GE,offered_in,semester_04
ASP1201HY,offered_in,semester_02
ASP1201HY,offered_in,semester_03
ASP1201HY,offered_in,semester_04
ASP1201MS,offered_in,semester_02
ASP1201MS,offered_in,semester_03
ASP1201MS,offered_in,semester_04
AUD5114,offered_in,semester_01
AUD5115,offered_in,semester_02
AUD5216,offered_in,semester_01
AUD5217,offered_in,semester_01
AUD5218,offered_in,semester_01
AUD5219,offered_in,semester_01
AUD5220,offered_in,semester_01
AUD5221,offered_in,semester_02
AUD5222,offered_in,semester_02
AUD5223,offered_in,semester_02
AUD5224,offered_in,semester_02
BAA6001A,offered_in,semester_02
BAA6001C,offered_in,semester_01
BAA6001D,offered_in,semester_01
BAA6002A,offered_in,semester_02
BAA6002B,offered_in,semester_02
BBP6781,offered_in,semester_02
BDC6112,offered_in,semester_01
BDC6223,offered_in,semester_02
BDC6302,offered_in,semester_02
BDC6303,offered_in,semester_02
BHD4001,offered_in,semester_01
BHD4001,offered_in,semester_02
BI3001A,offered_in,semester_01
BI3001A,offered_in,semester_02
BI3001B,offered_in,semester_01
BI3001C,offered_in,semester_01
BI3002A,offered_in,semester_01
BI3002B,offered_in,semester_01
BI3003,offered_in,semester_01
BI3003,offered_in,semester_02
BI3003A,offered_in,semester_01
BI3003A,offered_in,semester_02
BI3003B,offered_in,semester_01
BI3003B,offered_in,semester_02
BI3003C,offered_in,semester_01
BI3003C,offered_in,semester_02
BI3003D,offered_in,semester_01
BI3704A,offered_in,semester_01
BI3704A,offered_in,semester_02
BI3704B,offered_in,semester_01
BI3704B,offered_in,semester_02
BI3704C,offered_in,semester_01
BI3704C,offered_in,semester_02
BI3704D,offered_in,semester_01
BI3704D,offered_in,semester_02
BI3704R,offered_in,semester_01
BI3704R,offered_in,semester_02
BI3708A,offered_in,semester_01
BI3708A,offered_in,semester_02
BI3708B,offered_in,semester_01
BI3708B,offered_in,semester_02
BI3708R,offered_in,semester_01
BI3708R,offered_in,semester_02
BI3712A,offered_in,semester_01
BI3712A,offered_in,semester_02
BI3712B,offered_in,semester_01
BI3712B,offered_in,semester_02
BI3712R,offered_in,semester_01
BI3712R,offered_in,semester_02
BIH5001,offered_in,semester_01
BIH5002,offered_in,semester_02
BIH5003,offered_in,semester_01
BIH5003,offered_in,semester_02
BIH5004,offered_in,semester_01
BIH5005,offered_in,semester_01
BIH5101,offered_in,semester_01
BIH5103,offered_in,semester_01
BIH5104,offered_in,semester_02
BIH5105,offered_in,semester_02
BIH5106,offered_in,semester_02
BIS3001,offered_in,semester_01
BIS3001,offered_in,semester_02
BIS3001A,offered_in,semester_01
BL5102,offered_in,semester_01
BL5102,offered_in,semester_02
BL5198,offered_in,semester_01
BL5198,offered_in,semester_02
BL5199,offered_in,semester_01
BL5199,offered_in,semester_02
BL5199,offered_in,semester_03
BL5199,offered_in,semester_04
BL5201,offered_in,semester_01
BL5202A,offered_in,semester_02
BL5210,offered_in,semester_02
BL5213,offered_in,semester_02
BL5214,offered_in,semester_01
BL5215,offered_in,semester_01
BL5216,offered_in,semester_02
BL5217,offered_in,semester_01
BL5218,offered_in,semester_02
BL5220,offered_in,semester_02
BL5221,offered_in,semester_02
BL5222,offered_in,semester_01
BL5223,offered_in,semester_01
BL5224,offered_in,semester_02
BL5225,offered_in,semester_02
BL5230,offered_in,semester_01
BL5232,offered_in,semester_02
BL5233,offered_in,semester_01
BL5233,offered_in,semester_02
BL5234,offered_in,semester_02
BL5236,offered_in,semester_01
BL5237,offered_in,semester_01
BL5239,offered_in,semester_01
BL5240,offered_in,semester_03
BL5299,offered_in,semester_01
BL5299,offered_in,semester_02
BL5299,offered_in,semester_03
BL5299,offered_in,semester_04
BL5301,offered_in,semester_01
BL5302,offered_in,semester_02
BL5311,offered_in,semester_01
BL5312,offered_in,semester_02
BL5313,offered_in,semester_01
BL5313,offered_in,semester_02
BL5322,offered_in,semester_01
BL5323,offered_in,semester_02
BL5324,offered_in,semester_01
BL5331,offered_in,semester_02
BL5601,offered_in,semester_01
BL5601,offered_in,semester_02
BL5602,offered_in,semester_01
BL5611,offered_in,semester_02
BL5623,offered_in,semester_02
BL5631,offered_in,semester_01
BL5632,offered_in,semester_02
BL5661,offered_in,semester_01
BL5662,offered_in,semester_02
BL5690,offered_in,semester_01
BL5690,offered_in,semester_02
BL5699,offered_in,semester_01
BL5699,offered_in,semester_02
BL5699,offered_in,semester_03
BL5699,offered_in,semester_04
BL5699R,offered_in,semester_01
BL5699R,offered_in,semester_02
BL5699R,offered_in,semester_03
BL5699R,offered_in,semester_04
BLD3002,offered_in,semester_01
BLD3004,offered_in,semester_01
BMA5001,offered_in,semester_01
BMA5001,offered_in,semester_02
BMA5002,offered_in,semester_02
BMA5002A,offered_in,semester_02
BMA5003,offered_in,semester_01
BMA5008,offered_in,semester_01
BMA5008,offered_in,semester_02
BMA5009,offered_in,semester_01
BMA5009,offered_in,semester_02
BMA5011,offered_in,semester_01
BMA5013,offered_in,semester_01
BMA5013,offered_in,semester_02
BMA5013,offered_in,semester_03
BMA5016,offered_in,semester_01
BMA5016,offered_in,semester_02
BMA5017,offered_in,semester_01
BMA5017,offered_in,semester_02
BMA5102,offered_in,semester_03
BMA5104,offered_in,semester_01
BMA5112,offered_in,semester_02
BMA5112A,offered_in,semester_02
BMA5118A,offered_in,semester_02
BMA5128,offered_in,semester_03
BMA5129,offered_in,semester_04
BMA5136,offered_in,semester_04
BMA5137,offered_in,semester_04
BMA5236,offered_in,semester_02
BMA5271,offered_in,semester_03
BMA5275,offered_in,semester_02
BMA5275,offered_in,semester_04
BMA5277,offered_in,semester_04
BMA5278,offered_in,semester_01
BMA5302,offered_in,semester_02
BMA5302A,offered_in,semester_02
BMA5303,offered_in,semester_03
BMA5309,offered_in,semester_04
BMA5313,offered_in,semester_01
BMA5313A,offered_in,semester_02
BMA5313E,offered_in,semester_03
BMA5314,offered_in,semester_01
BMA5323,offered_in,semester_02
BMA5334,offered_in,semester_02
BMA5334,offered_in,semester_04
BMA5335,offered_in,semester_01
BMA5336,offered_in,semester_01
BMA5336,offered_in,semester_03
BMA5337,offered_in,semester_02
BMA5337A,offered_in,semester_02
BMA5338,offered_in,semester_04
BMA5404,offered_in,semester_01
BMA5406,offered_in,semester_01
BMA5424,offered_in,semester_02
BMA5429,offered_in,semester_02
BMA5430,offered_in,semester_03
BMA5431,offered_in,semester_01
BMA5432,offered_in,semester_02
BMA5432A,offered_in,semester_02
BMA5502,offered_in,semester_02
BMA5505,offered_in,semester_01
BMA5506,offered_in,semester_03
BMA5524,offered_in,semester_01
BMA5528,offered_in,semester_02
BMA5528A,offered_in,semester_02
BMA5533,offered_in,semester_04
BMA5539,offered_in,semester_01
BMA5701,offered_in,semester_01
BMA5801,offered_in,semester_01
BMA5803,offered_in,semester_02
BMA5805,offered_in,semester_01
BMA5901,offered_in,semester_01
BMA5901,offered_in,semester_02
BMA5903,offered_in,semester_01
BMA5903,offered_in,semester_02
BMA5904A,offered_in,semester_01
BMA5905,offered_in,semester_01
BMC5021,offered_in,semester_02
BMC5021,offered_in,semester_04
BMC5022,offered_in,semester_01
BMC5023,offered_in,semester_01
BMC5024,offered_in,semester_01
BMC5026,offered_in,semester_01
BMC5027,offered_in,semester_01
BMC5029,offered_in,semester_01
BMC5030,offered_in,semester_01
BMC5030,offered_in,semester_02
BMC5032,offered_in,semester_01
BMC5034,offered_in,semester_01
BMC5035M,offered_in,semester_02
BMC5036,offered_in,semester_01
BMC5036,offered_in,semester_02
BMC5037,offered_in,semester_03
BMC5038,offered_in,semester_01
BMC5118,offered_in,semester_02
BMC5130,offered_in,semester_01
BMC5203,offered_in,semester_02
BMC5231,offered_in,semester_01
BMC5411,offered_in,semester_02
BMC5415,offered_in,semester_02
BMC5501,offered_in,semester_02
BMC5707,offered_in,semester_02
BMC5815,offered_in,semester_02
BMC5834,offered_in,semester_01
BMD5301,offered_in,semester_01
BMD5302,offered_in,semester_02
BME5040,offered_in,semester_01
BME5040,offered_in,semester_02
BME5040,offered_in,semester_03
BME5041,offered_in,semester_02
BME5042,offered_in,semester_01
BME5043,offered_in,semester_02
BME5043,offered_in,semester_03
BME5044,offered_in,semester_03
BME5045,offered_in,semester_03
BME5046,offered_in,semester_01
BME5046,offered_in,semester_03
BME5049,offered_in,semester_02
BME5051,offered_in,semester_01
BME5054,offered_in,semester_01
BME5054,offered_in,semester_02
BME5101,offered_in,semester_02
BME5105,offered_in,semester_01
BME5201,offered_in,semester_01
BME5202,offered_in,semester_01
BME5302,offered_in,semester_01
BME5401,offered_in,semester_02
BME5402,offered_in,semester_02
BME5403,offered_in,semester_01
BME5501,offered_in,semester_01
BMF5321,offered_in,semester_01
BMF5322,offered_in,semester_01
BMF5323,offered_in,semester_01
BMF5324,offered_in,semester_01
BMF5331,offered_in,semester_02
BMF5332,offered_in,semester_02
BMF5333,offered_in,semester_02
BMF5334,offered_in,semester_02
BMF5342,offered_in,semester_01
BMF5343,offered_in,semester_01
BMF5344,offered_in,semester_01
BMF5346A,offered_in,semester_01
BMF5346B,offered_in,semester_01
BMF5351,offered_in,semester_01
BMF5354,offered_in,semester_01
BMF5355,offered_in,semester_01
BMF5356,offered_in,semester_01
BMF5357,offered_in,semester_01
BMF5358,offered_in,semester_01
BMF5359,offered_in,semester_01
BMF5360,offered_in,semester_01
BMF5362,offered_in,semester_01
BMF5363,offered_in,semester_01
BMF5391A,offered_in,semester_01
BMF5391A,offered_in,semester_02
BMF5391A,offered_in,semester_03
BMF5391B,offered_in,semester_01
BMF5391C,offered_in,semester_01
BMF5391C,offered_in,semester_02
BMF5393A,offered_in,semester_01
BMF5393A,offered_in,semester_02
BMG5101,offered_in,semester_01
BMG5102,offered_in,semester_01
BMG5103,offered_in,semester_02
BMG5104,offered_in,semester_01
BMG5201,offered_in,semester_02
BMG5202,offered_in,semester_02
BMG5203,offered_in,semester_02
BMG5204,offered_in,semester_01
BMG5205,offered_in,semester_02
BMG5206,offered_in,semester_01
BMG5206,offered_in,semester_02
BMG5301,offered_in,semester_02
BMH5101,offered_in,semester_02
BMH5102,offered_in,semester_01
BMH5103,offered_in,semester_02
BMH5104,offered_in,semester_02
BMH5105,offered_in,semester_02
BMH5106,offered_in,semester_02
BMH5107,offered_in,semester_01
BMH5108,offered_in,semester_01
BMH5109,offered_in,semester_02
BMH5110,offered_in,semester_01
BMH5111,offered_in,semester_01
BMH5112,offered_in,semester_01
BMH5113,offered_in,semester_01
BMH5301,offered_in,semester_02
BMH5302,offered_in,semester_02
BMH5303,offered_in,semester_02
BMI5101,offered_in,semester_01
BMI5101B,offered_in,semester_01
BMI5102,offered_in,semester_01
BMI5106,offered_in,semester_02
BMI5107,offered_in,semester_02
BMI5108,offered_in,semester_01
BMI5108,offered_in,semester_02
BMI5109,offered_in,semester_02
BMI5110,offered_in,semester_02
BMI5111,offered_in,semester_01
BMI5111,offered_in,semester_02
BMI5201,offered_in,semester_02
BMI5206,offered_in,semester_02
BMI5207,offered_in,semester_01
BMI5306,offered_in,semester_01
BMK5100,offered_in,semester_01
BMK5101,offered_in,semester_01
BMK5102,offered_in,semester_01
BMK5103,offered_in,semester_02
BMK5104,offered_in,semester_02
BMK5201,offered_in,semester_02
BMK5202,offered_in,semester_01
BMK5202,offered_in,semester_02
BMK5203,offered_in,semester_01
BMK5204,offered_in,semester_01
BMK5206A,offered_in,semester_02
BMK5207,offered_in,semester_02
BMK5209,offered_in,semester_01
BMK5210,offered_in,semester_01
BMK5300A,offered_in,semester_01
BMK5300A,offered_in,semester_03
BMK5300A,offered_in,semester_04
BMK5300B,offered_in,semester_01
BMK5300D,offered_in,semester_01
BMK6111V,offered_in,semester_02
BMO6012A,offered_in,semester_01
BMO6023A,offered_in,semester_02
BMO6024,offered_in,semester_02
BMO6028,offered_in,semester_02
BMO6029,offered_in,semester_02
BMO6030A,offered_in,semester_01
BMP5000,offered_in,semester_01
BMP5100,offered_in,semester_01
BMP5101,offered_in,semester_01
BMP5102,offered_in,semester_01
BMP5103,offered_in,semester_01
BMP5105,offered_in,semester_02
BMP5106,offered_in,semester_02
BMP5107,offered_in,semester_02
BMP5201,offered_in,semester_01
BMP5202,offered_in,semester_01
BMP5300,offered_in,semester_02
BMS5107,offered_in,semester_01
BMS5108,offered_in,semester_02
BMS5110,offered_in,semester_01
BMS5112,offered_in,semester_01
BMS5114,offered_in,semester_02
BMS5117,offered_in,semester_01
BMS5120,offered_in,semester_02
BMS5121,offered_in,semester_01
BMS5121S,offered_in,semester_02
BMS5122,offered_in,semester_02
BMS5123S,offered_in,semester_01
BMS5124,offered_in,semester_02
BMS5124S,offered_in,semester_02
BMS5125,offered_in,semester_02
BMS5127,offered_in,semester_02
BMS5128,offered_in,semester_02
BMS5129,offered_in,semester_01
BMS5205,offered_in,semester_02
BMS5211,offered_in,semester_01
BMS5305,offered_in,semester_01
BMS5307,offered_in,semester_01
BMS5311,offered_in,semester_02
BMS5312,offered_in,semester_02
BMS5405S,offered_in,semester_01
BMS5407,offered_in,semester_02
BMS5408,offered_in,semester_02
BMS5410,offered_in,semester_01
BMS5411,offered_in,semester_01
BMS5412,offered_in,semester_02
BMS5413,offered_in,semester_02
BMS5415,offered_in,semester_02
BMS5416,offered_in,semester_01
BMS5418,offered_in,semester_01
BMS5504,offered_in,semester_01
BMS5505,offered_in,semester_01
BMS5506,offered_in,semester_02
BMS5508,offered_in,semester_01
BMS5515,offered_in,semester_01
BMS5516,offered_in,semester_02
BMS5519,offered_in,semester_02
BMS5520,offered_in,semester_01
BMS5521,offered_in,semester_01
BMS5802,offered_in,semester_02
BMS5900,offered_in,semester_01
BMS5900A,offered_in,semester_01
BMS5901,offered_in,semester_02
BMT5100,offered_in,semester_01
BMT5101,offered_in,semester_01
BMT5102,offered_in,semester_01
BMT5103,offered_in,semester_01
BMT5104,offered_in,semester_02
BMT5200,offered_in,semester_02
BMT5201,offered_in,semester_02
BMT5202,offered_in,semester_02
BMT5203,offered_in,semester_02
BMT5205,offered_in,semester_01
BMT5301A,offered_in,semester_01
BMT5301C,offered_in,semester_01
BMT5401B,offered_in,semester_01
BMT5401C,offered_in,semester_01
BMU5006,offered_in,semester_02
BN1111,offered_in,semester_01
BN2001,offered_in,semester_01
BN2001,offered_in,semester_02
BN2102,offered_in,semester_02
BN2105,offered_in,semester_02
BN2111,offered_in,semester_02
BN2201,offered_in,semester_01
BN2201,offered_in,semester_02
BN2204,offered_in,semester_02
BN2204S,offered_in,semester_01
BN2301,offered_in,semester_01
BN2403,offered_in,semester_01
BN3101,offered_in,semester_01
BN3101,offered_in,semester_02
BN3101A,offered_in,semester_01
BN3101A,offered_in,semester_02
BN3202,offered_in,semester_02
BN3301,offered_in,semester_02
BN3402,offered_in,semester_02
BN4101,offered_in,semester_01
BN4101,offered_in,semester_02
BN4102,offered_in,semester_02
BN4103,offered_in,semester_01
BN4108,offered_in,semester_01
BN4109,offered_in,semester_02
BN4202,offered_in,semester_02
BN4203,offered_in,semester_02
BN4206,offered_in,semester_01
BN4301,offered_in,semester_01
BN4302,offered_in,semester_02
BN4303,offered_in,semester_02
BN4304,offered_in,semester_01
BN4403,offered_in,semester_01
BN4404,offered_in,semester_02
BN4406,offered_in,semester_02
BN4501,offered_in,semester_01
BN4701,offered_in,semester_01
BN5001,offered_in,semester_01
BN5001,offered_in,semester_02
BN5101,offered_in,semester_01
BN5101,offered_in,semester_02
BN5102,offered_in,semester_02
BN5104,offered_in,semester_01
BN5201,offered_in,semester_02
BN5202,offered_in,semester_01
BN5203,offered_in,semester_02
BN5206,offered_in,semester_01
BN5206,offered_in,semester_02
BN5207,offered_in,semester_02
BN5208,offered_in,semester_01
BN5209,offered_in,semester_02
BN5210,offered_in,semester_01
BN5211,offered_in,semester_01
BN5212,offered_in,semester_01
BN5302,offered_in,semester_01
BN5302,offered_in,semester_02
BN5303,offered_in,semester_01
BN5303,offered_in,semester_02
BN5304,offered_in,semester_02
BN5501,offered_in,semester_01
BN5501,offered_in,semester_02
BN5511,offered_in,semester_01
BN5511A,offered_in,semester_01
BN5512,offered_in,semester_01
BN5513,offered_in,semester_02
BN5514,offered_in,semester_02
BN5515,offered_in,semester_01
BN5516,offered_in,semester_01
BN5517,offered_in,semester_01
BN5517A,offered_in,semester_01
BN5666,offered_in,semester_01
BN5666,offered_in,semester_02
BN5999,offered_in,semester_01
BN5999,offered_in,semester_02
BN6202,offered_in,semester_01
BN6202,offered_in,semester_02
BN6999,offered_in,semester_01
BN6999,offered_in,semester_02
BPM1701,offered_in,semester_01
BPM1702,offered_in,semester_01
BPM1705,offered_in,semester_01
BPS5000,offered_in,semester_01
BPS5000,offered_in,semester_02
BPS5111,offered_in,semester_01
BPS5112,offered_in,semester_01
BPS5112,offered_in,semester_02
BPS5221,offered_in,semester_01
BPS5222,offered_in,semester_02
BPS5223,offered_in,semester_01
BPS5224,offered_in,semester_01
BPS5225,offered_in,semester_02
BPS5226,offered_in,semester_02
BPS5228,offered_in,semester_02
BPS5229,offered_in,semester_02
BPS5300,offered_in,semester_01
BPS5300,offered_in,semester_02
BRP6552,offered_in,semester_02
BRP6553,offered_in,semester_01
BRP6554,offered_in,semester_02
BS5666,offered_in,semester_01
BS5770,offered_in,semester_01
BS5770,offered_in,semester_02
BS6770,offered_in,semester_01
BS6770,offered_in,semester_02
BSE3701,offered_in,semester_01
BSE3701,offered_in,semester_02
BSE3702,offered_in,semester_01
BSE3702,offered_in,semester_02
BSE3703,offered_in,semester_01
BSE3703,offered_in,semester_02
BSE3711,offered_in,semester_01
BSE3751,offered_in,semester_01
BSE4711,offered_in,semester_02
BSE4751,offered_in,semester_01
BSE4761A,offered_in,semester_01
BSE4761A,offered_in,semester_02
BSN3701,offered_in,semester_01
BSN3701,offered_in,semester_02
BSN3702,offered_in,semester_01
BSN3702,offered_in,semester_02
BSN3703,offered_in,semester_01
BSN3703,offered_in,semester_02
BSN3713,offered_in,semester_01
BSN3714,offered_in,semester_01
BSN3751,offered_in,semester_01
BSN4711,offered_in,semester_01
BSN4711,offered_in,semester_02
BSN4751,offered_in,semester_01
BSP1702,offered_in,semester_01
BSP1702,offered_in,semester_02
BSP1702X,offered_in,semester_01
BSP1702X,offered_in,semester_02
BSP1703,offered_in,semester_01
BSP1703,offered_in,semester_02
BSP2701,offered_in,semester_01
BSP2701,offered_in,semester_02
BSP3701A,offered_in,semester_01
BSP3701A,offered_in,semester_02
BSP3701B,offered_in,semester_01
BSP3701B,offered_in,semester_02
BSP3701C,offered_in,semester_01
BST3762,offered_in,semester_01
BST3762,offered_in,semester_02
BT1101,offered_in,semester_01
BT1101,offered_in,semester_02
BT2101,offered_in,semester_01
BT2101,offered_in,semester_02
BT2102,offered_in,semester_01
BT2102,offered_in,semester_02
BT3017,offered_in,semester_02
BT3102,offered_in,semester_01
BT3102,offered_in,semester_02
BT3103,offered_in,semester_01
BT3103,offered_in,semester_02
BT3104,offered_in,semester_01
BT4010,offered_in,semester_01
BT4010,offered_in,semester_02
BT4011,offered_in,semester_01
BT4012,offered_in,semester_01
BT4013,offered_in,semester_01
BT4014,offered_in,semester_01
BT4015,offered_in,semester_01
BT4016,offered_in,semester_02
BT4101,offered_in,semester_01
BT4101,offered_in,semester_02
BT4103,offered_in,semester_01
BT4103,offered_in,semester_02
BT4211,offered_in,semester_02
BT4212,offered_in,semester_01
BT4221,offered_in,semester_02
BT4222,offered_in,semester_01
BT4222,offered_in,semester_02
BT4240,offered_in,semester_02
BT4241,offered_in,semester_01
BT4301,offered_in,semester_02
BT5110,offered_in,semester_01
BT5126,offered_in,semester_02
BT5151,offered_in,semester_02
BT5153,offered_in,semester_02
BWS3804,offered_in,semester_01
BWS3804,offered_in,semester_02
BWS3806,offered_in,semester_02
BWS3814,offered_in,semester_02
BWS3816,offered_in,semester_01
BWS3816,offered_in,semester_02
BZD6004,offered_in,semester_02
BZD6011,offered_in,semester_02
BZD6012,offered_in,semester_02
BZD6013,offered_in,semester_01
BZD6015,offered_in,semester_02
CAH5101,offered_in,semester_01
CAH5102,offered_in,semester_01
CAH5103,offered_in,semester_01
CAH5104,offered_in,semester_02
CAH5105,offered_in,semester_02
CAH5106,offered_in,semester_02
CAS5660,offered_in,semester_01
CAS5660,offered_in,semester_02
CAS6101,offered_in,semester_01
CAS6660,offered_in,semester_01
CAS6660,offered_in,semester_02
CAS6770,offered_in,semester_02
CCS5101,offered_in,semester_01
CCS5102,offered_in,semester_02
CCS5103,offered_in,semester_01
CCS5104,offered_in,semester_02
CCS5201,offered_in,semester_02
CCS5203,offered_in,semester_01
CCS5205,offered_in,semester_01
CCS5206,offered_in,semester_02
CCS5207,offered_in,semester_02
CDE2000,offered_in,semester_01
CDE2000,offered_in,semester_02
