Subject,Predicate,Object
AN1101E,teaches_skill,Education
AN1101E,teaches_skill,Planning
AN2101,teaches_skill,Research
AN2204,teaches_skill,Storytelling
AN2204,teaches_skill,Lenses
AN2204,teaches_skill,Religion
AN2206,teaches_skill,Infrastructure
AN3207,teaches_skill,Religion
AN3551,teaches_skill,Research
AN4201,teaches_skill,Music
AN4201,teaches_skill,Art
AN4210,teaches_skill,Analytical Skills
AN4210,teaches_skill,Construction
AR1101,teaches_skill,Communication
AR1101,teaches_skill,Drawing
AR1101,teaches_skill,Design
AR1101A,teaches_skill,Architectural Design
AR1101A,teaches_skill,Design
AR1102,teaches_skill,Environment
AR1102,teaches_skill,Communication
AR1102,teaches_skill,Materials
AR1102,teaches_skill,Design
AR1328A,teaches_skill,Construction
AR1328A,teaches_skill,Materials
AR1328A,teaches_skill,Concrete
AR1329,teaches_skill,Architectural Design
AR1329,teaches_skill,Environment
AR1329,teaches_skill,Architecture
AR1329,teaches_skill,Design
AR2101,teaches_skill,Environment
AR2101,teaches_skill,Design
AR2102,teaches_skill,Architectural Design
AR2102,teaches_skill,Construction
AR2102,teaches_skill,Materials
AR2102,teaches_skill,Design
AR2102,teaches_skill,Integration
AR2225,teaches_skill,Interpreting
AR2225,teaches_skill,Art
AR2225,teaches_skill,Painting
AR2225,teaches_skill,Design
AR2227,teaches_skill,Architecture
AR2227,teaches_skill,Design
AR2228,teaches_skill,Environment
AR2228,teaches_skill,Architecture
AR2328,teaches_skill,Management
AR2328,teaches_skill,Construction
AR2328,teaches_skill,Architecture
AR2328,teaches_skill,Materials
AR2328,teaches_skill,Integration
AR2328A,teaches_skill,Management
AR2328A,teaches_skill,Construction
AR2328A,teaches_skill,Architecture
AR2328A,teaches_skill,Materials
AR2328A,teaches_skill,Integration
AR2522,teaches_skill,Design
AR2524,teaches_skill,Programming
AR3101,teaches_skill,Architectural Design
AR3101,teaches_skill,Environment
AR3101,teaches_skill,Construction
AR3101,teaches_skill,Design
AR3102,teaches_skill,Research
AR3102,teaches_skill,Environment
AR3102,teaches_skill,Communication
AR3102,teaches_skill,Design
AR3102,teaches_skill,Integration
AR3223,teaches_skill,Analytical Skills
AR3223,teaches_skill,Environment
AR3223,teaches_skill,Planning
AR3223,teaches_skill,Landscape Design
AR3223,teaches_skill,Design
AR3412,teaches_skill,Credit
AR3721,teaches_skill,Mechanical
AR3721,teaches_skill,Environment
AR3721,teaches_skill,Construction
AR3721,teaches_skill,Architecture
AR3721,teaches_skill,Fire Safety
AR3721,teaches_skill,Materials
AR3721,teaches_skill,Lighting
AR3721,teaches_skill,Integration
AR3722,teaches_skill,Renewable Energy
AR3722,teaches_skill,Electrical
AR3722,teaches_skill,Mechanical
AR3722,teaches_skill,Plumbing
AR3722,teaches_skill,Environment
AR3722,teaches_skill,Construction
AR3722,teaches_skill,Architecture
AR3722,teaches_skill,Fire Safety
AR3722,teaches_skill,Integration
AR4002,teaches_skill,Research
AR4002,teaches_skill,Architecture
AR4002,teaches_skill,Design
AR4421,teaches_skill,Design
AR4955,teaches_skill,Architectural Design
AR4955,teaches_skill,Architecture
AR4955,teaches_skill,Design
AR4955,teaches_skill,Healthcare
AR5011,teaches_skill,Research
AR5011,teaches_skill,Writing
AR5121,teaches_skill,Management
AR5121,teaches_skill,Design Management
AR5121,teaches_skill,Writing
AR5121,teaches_skill,Design
AR5321,teaches_skill,Construction
AR5321,teaches_skill,Architecture
AR5323,teaches_skill,Translation
AR5323,teaches_skill,Construction
AR5323,teaches_skill,Design
AR5423,teaches_skill,C
AR5423,teaches_skill,Construction
AR5423,teaches_skill,Planning
AR5423,teaches_skill,Architecture
AR5423,teaches_skill,Law
AR5601,teaches_skill,Design
AR5666,teaches_skill,Research
AR5801,teaches_skill,Research
AR5801,teaches_skill,Design
AR5802,teaches_skill,Research
AR5802,teaches_skill,Design
AR5804,teaches_skill,Revit
AR5804,teaches_skill,Design
AR5805,teaches_skill,Architectural Design
AR5805,teaches_skill,Architecture
AR5805,teaches_skill,Design
AR5806,teaches_skill,Research
AR5806,teaches_skill,C
AR5806,teaches_skill,Architecture
AR5806,teaches_skill,Design
AR5807,teaches_skill,Architectural Design
AR5807,teaches_skill,Design
AR5808,teaches_skill,Infrastructure
AR5808,teaches_skill,Research
AR5808,teaches_skill,Environment
AR5808,teaches_skill,Management
AR5808,teaches_skill,Technical Specialists
AR5808,teaches_skill,Design
AR5951E,teaches_skill,Architecture
AR5951F,teaches_skill,Architecture
AR5951G,teaches_skill,Architecture
AR5951H,teaches_skill,Architecture
AR5952F,teaches_skill,Healthcare
AR5952H,teaches_skill,Planning
AR5952H,teaches_skill,Design
AR5952J,teaches_skill,Planning
AR5952J,teaches_skill,Design
AR5952K,teaches_skill,Planning
AR5952K,teaches_skill,Design
AR5952L,teaches_skill,Planning
AR5952L,teaches_skill,Design
AR5952M,teaches_skill,Planning
AR5952M,teaches_skill,Design
AR5953E,teaches_skill,Materials
AR5953E,teaches_skill,Design
AR5953G,teaches_skill,Materials
AR5953G,teaches_skill,Design
AR5953H,teaches_skill,Materials
AR5953H,teaches_skill,Design
AR5953I,teaches_skill,Materials
AR5953I,teaches_skill,Design
AR5954A,teaches_skill,Architecture
AR5954A,teaches_skill,Landscape Design
AR5954A,teaches_skill,Design
AR5954A,teaches_skill,Landscape Architecture
AR5954B,teaches_skill,Architecture
AR5954B,teaches_skill,Landscape Design
AR5954B,teaches_skill,Design
AR5954B,teaches_skill,Landscape Architecture
AR5954C,teaches_skill,Architecture
AR5954C,teaches_skill,Landscape Design
AR5954C,teaches_skill,Design
AR5954C,teaches_skill,Landscape Architecture
AR5955,teaches_skill,Research
AR5955,teaches_skill,Architecture
AR5955,teaches_skill,Design
AR5955A,teaches_skill,Research
AR5955A,teaches_skill,Architecture
AR5955A,teaches_skill,Design
AR5955B,teaches_skill,Research
AR5955B,teaches_skill,Architecture
AR5955B,teaches_skill,Design
AR5955C,teaches_skill,Research
AR5955C,teaches_skill,Architecture
AR5955C,teaches_skill,Design
AR5955D,teaches_skill,Research
AR5955D,teaches_skill,Architecture
AR5955D,teaches_skill,Design
AR5955E,teaches_skill,Research
AR5955E,teaches_skill,Architecture
AR5955E,teaches_skill,Design
AR5955F,teaches_skill,Research
AR5955F,teaches_skill,Architecture
AR5955F,teaches_skill,Design
AR5955H,teaches_skill,Research
AR5955H,teaches_skill,Architecture
AR5955H,teaches_skill,Design
AR5956A,teaches_skill,Environment
AR5956A,teaches_skill,Design
AR5956B,teaches_skill,Environment
AR5956B,teaches_skill,Design
AR5956C,teaches_skill,Environment
AR5956C,teaches_skill,Design
AR5956D,teaches_skill,Environment
AR5956D,teaches_skill,Design
AR5956E,teaches_skill,Environment
AR5956E,teaches_skill,Design
AR5957A,teaches_skill,Architecture
AR5957B,teaches_skill,Architecture
AR5957C,teaches_skill,Architecture
AR5957D,teaches_skill,Architecture
AR5957E,teaches_skill,Architecture
AR5958A,teaches_skill,Planning
AR5958A,teaches_skill,Design
AR5958B,teaches_skill,Planning
AR5958B,teaches_skill,Design
AR5958C,teaches_skill,Planning
AR5958C,teaches_skill,Design
AR5958D,teaches_skill,Planning
AR5958D,teaches_skill,Design
AR5958E,teaches_skill,Planning
AR5958E,teaches_skill,Design
AR5958F,teaches_skill,Planning
AR5958F,teaches_skill,Design
AR5959,teaches_skill,Materials
AR5959,teaches_skill,Design
AR5959A,teaches_skill,Materials
AR5959A,teaches_skill,Design
AR5959B,teaches_skill,Materials
AR5959B,teaches_skill,Design
AR5959C,teaches_skill,Materials
AR5959C,teaches_skill,Design
AR5959F,teaches_skill,Materials
AR5959F,teaches_skill,Design
AR5959H,teaches_skill,Materials
AR5959H,teaches_skill,Design
ASP1201CH,teaches_skill,Research
ASP1201EC,teaches_skill,Research
ASP1201EC,teaches_skill,Economics
ASP1201EN,teaches_skill,Research
ASP1201EN,teaches_skill,English
ASP1201GE,teaches_skill,Research
ASP1201HY,teaches_skill,Research
ASP1201MS,teaches_skill,Research
AUD5115,teaches_skill,Research
AUD5115,teaches_skill,Design
AUD5216,teaches_skill,Management
AUD5217,teaches_skill,Rehabilitation
AUD5218,teaches_skill,Music
AUD5218,teaches_skill,Music Industry
AUD5218,teaches_skill,Management
AUD5218,teaches_skill,Communication
AUD5218,teaches_skill,Integration
AUD5218,teaches_skill,Fitting
AUD5219,teaches_skill,Testing
AUD5219,teaches_skill,Management
AUD5219,teaches_skill,Communication
AUD5220,teaches_skill,Testing
AUD5220,teaches_skill,Research
AUD5220,teaches_skill,Teaching
AUD5220,teaches_skill,Design
AUD5221,teaches_skill,Management
AUD5221,teaches_skill,Rehabilitation
AUD5221,teaches_skill,Fitting
AUD5222,teaches_skill,Music
AUD5222,teaches_skill,Music Industry
AUD5222,teaches_skill,Management
AUD5222,teaches_skill,Communication
AUD5222,teaches_skill,Integration
AUD5222,teaches_skill,Fitting
AUD5223,teaches_skill,Testing
AUD5223,teaches_skill,Management
AUD5223,teaches_skill,Communication
AUD5224,teaches_skill,Research
AUD5224,teaches_skill,Data Collection
BAA6001A,teaches_skill,Research
BAA6001A,teaches_skill,Accounting
BAA6001A,teaches_skill,Financial Accounting
BAA6001C,teaches_skill,Research
BAA6001C,teaches_skill,Accounting
BAA6001D,teaches_skill,Research
BAA6001D,teaches_skill,Accounting
BAA6001D,teaches_skill,Drawing
BAA6002A,teaches_skill,Research
BAA6002A,teaches_skill,Accounting
BAA6002A,teaches_skill,Economics
BAA6002A,teaches_skill,Finance
BAA6002B,teaches_skill,Research
BAA6002B,teaches_skill,Banking
BBP6781,teaches_skill,Research
BBP6781,teaches_skill,Strategy
BBP6781,teaches_skill,Economics
BBP6781,teaches_skill,Management
BBP6781,teaches_skill,Marketing
BBP6781,teaches_skill,Integration
BDC6112,teaches_skill,Construction
BDC6112,teaches_skill,Integration
BDC6223,teaches_skill,Research
BDC6223,teaches_skill,Analytics
BDC6302,teaches_skill,Computer Science
BDC6303,teaches_skill,Law
BHD4001,teaches_skill,Research
BHD4001,teaches_skill,C
BHD4001,teaches_skill,Data Analysis
BHD4001,teaches_skill,Sound
BI3003,teaches_skill,Credit
BI3003A,teaches_skill,Credit
BI3003B,teaches_skill,Credit
BI3003C,teaches_skill,Credit
BI3003D,teaches_skill,Credit
BIH5001,teaches_skill,Healthcare
BIH5002,teaches_skill,Public Policy
BIH5002,teaches_skill,Leadership
BIH5002,teaches_skill,Healthcare
BIH5003,teaches_skill,Design
BIH5003,teaches_skill,Healthcare
BIH5005,teaches_skill,Research
BIH5101,teaches_skill,Research
BIH5103,teaches_skill,Health
BIH5103,teaches_skill,Healthcare
BIH5104,teaches_skill,Health
BIH5104,teaches_skill,Design
BIH5104,teaches_skill,Healthcare
BIH5105,teaches_skill,Patient Safety
BIH5105,teaches_skill,Interventions
BIH5105,teaches_skill,Healthcare
BIH5106,teaches_skill,Interventions
BIH5106,teaches_skill,Design
BL5102,teaches_skill,Research
BL5102,teaches_skill,Environment
BL5102,teaches_skill,Management
BL5102,teaches_skill,Materials
BL5102,teaches_skill,Sound
BL5198,teaches_skill,Research
BL5199,teaches_skill,Research
BL5201,teaches_skill,Research
BL5201,teaches_skill,Biology
BL5201,teaches_skill,Engineering
BL5201,teaches_skill,Design
BL5202A,teaches_skill,Biology
BL5202A,teaches_skill,Chemistry
BL5210,teaches_skill,Encompass
BL5210,teaches_skill,Biology
BL5213,teaches_skill,Art
BL5213,teaches_skill,Engineering
BL5213,teaches_skill,Structural Engineering
BL5213,teaches_skill,Design
BL5214,teaches_skill,Research
BL5214,teaches_skill,Biology
BL5214,teaches_skill,Engineering
BL5214,teaches_skill,Sample Preparation
BL5215,teaches_skill,X-ray
BL5216,teaches_skill,Research
BL5216,teaches_skill,Biology
BL5216,teaches_skill,Molecular Biology
BL5218,teaches_skill,Writing
BL5220,teaches_skill,Research
BL5221,teaches_skill,Research
BL5221,teaches_skill,Biology
BL5221,teaches_skill,Cell Biology
BL5222,teaches_skill,Research
BL5222,teaches_skill,Biology
BL5222,teaches_skill,Cell Biology
BL5223,teaches_skill,C
BL5223,teaches_skill,Biology
BL5223,teaches_skill,Molecular Biology
BL5224,teaches_skill,Health
BL5224,teaches_skill,STEM
BL5224,teaches_skill,Biology
BL5224,teaches_skill,Design
BL5225,teaches_skill,Environment
BL5225,teaches_skill,Management
BL5225,teaches_skill,Management Systems
BL5230,teaches_skill,Health
BL5230,teaches_skill,Biology
BL5230,teaches_skill,Management
BL5232,teaches_skill,Research
BL5232,teaches_skill,Training
BL5233,teaches_skill,Research
BL5233,teaches_skill,Biology
BL5234,teaches_skill,Biology
BL5234,teaches_skill,Cell Biology
BL5236,teaches_skill,Research
BL5237,teaches_skill,Research
BL5237,teaches_skill,Biology
BL5237,teaches_skill,Engineering
BL5237,teaches_skill,Design
BL5239,teaches_skill,Storytelling
BL5239,teaches_skill,Art
BL5239,teaches_skill,Videography
BL5239,teaches_skill,Video
BL5239,teaches_skill,Editing
BL5239,teaches_skill,Social Media
BL5239,teaches_skill,Photography
BL5239,teaches_skill,Writing
BL5239,teaches_skill,Sound
BL5240,teaches_skill,Research
BL5240,teaches_skill,Scientific Writing
BL5240,teaches_skill,Environment
BL5240,teaches_skill,Management
BL5240,teaches_skill,Planning
BL5240,teaches_skill,Writing
BL5240,teaches_skill,Project Planning
BL5299,teaches_skill,Research
BL5302,teaches_skill,FAR
BL5302,teaches_skill,Government
BL5302,teaches_skill,Reporting
BL5311,teaches_skill,Health
BL5311,teaches_skill,Management
BL5312,teaches_skill,Research
BL5312,teaches_skill,Communication
BL5312,teaches_skill,Education
BL5313,teaches_skill,Security
BL5322,teaches_skill,Sound
BL5323,teaches_skill,Programming
BL5323,teaches_skill,Management
BL5323,teaches_skill,Social Media
BL5323,teaches_skill,Interventions
BL5323,teaches_skill,Geographic Information Systems
BL5323,teaches_skill,Integration
BL5323,teaches_skill,Data Management
BL5601,teaches_skill,Research
BL5601,teaches_skill,Materials
BL5601,teaches_skill,Agriculture
BL5602,teaches_skill,Medicine
BL5602,teaches_skill,Management
BL5602,teaches_skill,Engineering
BL5602,teaches_skill,Marketing
BL5602,teaches_skill,Agriculture
BL5611,teaches_skill,Research
BL5611,teaches_skill,Design
BL5611,teaches_skill,Manufacturing
BL5611,teaches_skill,Data Mining
BL5631,teaches_skill,Programming
BL5631,teaches_skill,Medicine
BL5631,teaches_skill,Environment
BL5631,teaches_skill,R
BL5631,teaches_skill,Data Analysis
BL5632,teaches_skill,Programming
BL5632,teaches_skill,Environment
BL5632,teaches_skill,Cloud Computing
BL5632,teaches_skill,R
BL5632,teaches_skill,Linux
BL5632,teaches_skill,Data Analysis
BL5661,teaches_skill,Research
BL5661,teaches_skill,Security
BL5661,teaches_skill,Editing
BL5661,teaches_skill,Agriculture
BL5662,teaches_skill,Health
BL5662,teaches_skill,Management
BL5662,teaches_skill,Engineering
BL5690,teaches_skill,Research
BL5690,teaches_skill,Government
BL5699,teaches_skill,Business Development
BL5699R,teaches_skill,Software Development
BL5699R,teaches_skill,Research
BL5699R,teaches_skill,Business Development
BLD3002,teaches_skill,CEOs
BLD3002,teaches_skill,Leadership
BLD3004,teaches_skill,Leadership
BMA5002,teaches_skill,Testing
BMA5002,teaches_skill,Intelligence
BMA5002,teaches_skill,Business Intelligence
BMA5002,teaches_skill,Finance
BMA5002,teaches_skill,Analytics
BMA5002,teaches_skill,Communication
BMA5002,teaches_skill,Marketing
BMA5002,teaches_skill,Forecasting
BMA5002A,teaches_skill,Testing
BMA5002A,teaches_skill,Intelligence
BMA5002A,teaches_skill,Business Intelligence
BMA5002A,teaches_skill,Finance
BMA5002A,teaches_skill,Analytics
BMA5002A,teaches_skill,Communication
BMA5002A,teaches_skill,Marketing
BMA5002A,teaches_skill,Forecasting
BMA5003,teaches_skill,Accounting
BMA5003,teaches_skill,Financial Statements
BMA5008,teaches_skill,Budgeting
BMA5008,teaches_skill,Management
BMA5008,teaches_skill,Financial Analysis
BMA5009,teaches_skill,Environment
BMA5009,teaches_skill,Marketing
BMA5009,teaches_skill,Teaching
BMA5011,teaches_skill,Finance
BMA5013,teaches_skill,Strategy
BMA5013,teaches_skill,Environment
BMA5013,teaches_skill,Management
BMA5013,teaches_skill,Communication
BMA5016,teaches_skill,Leadership
BMA5017,teaches_skill,Analytics
BMA5102,teaches_skill,Law
BMA5104,teaches_skill,Environment
BMA5104,teaches_skill,Management
BMA5104,teaches_skill,General Management
BMA5112,teaches_skill,Environment
BMA5112,teaches_skill,Government
BMA5118A,teaches_skill,C
BMA5118A,teaches_skill,Strategy
BMA5118A,teaches_skill,Environment
BMA5118A,teaches_skill,Management
BMA5118A,teaches_skill,Consulting
BMA5118A,teaches_skill,Business Strategy
BMA5118A,teaches_skill,Risk Management
BMA5128,teaches_skill,Venture Capital
BMA5128,teaches_skill,Strategy
BMA5128,teaches_skill,Investments
BMA5129,teaches_skill,Intelligence
BMA5129,teaches_skill,Environment
BMA5129,teaches_skill,3D Printing
BMA5136,teaches_skill,Consulting
BMA5136,teaches_skill,Teaching
BMA5137,teaches_skill,Strategy
BMA5137,teaches_skill,Leadership
BMA5236,teaches_skill,Infrastructure
BMA5236,teaches_skill,Strategy
BMA5236,teaches_skill,Planning
BMA5236,teaches_skill,Operational Planning
BMA5236,teaches_skill,Market Entry
BMA5271,teaches_skill,Supply Chain Management
BMA5271,teaches_skill,Management
BMA5275,teaches_skill,Design
BMA5277,teaches_skill,Government
BMA5277,teaches_skill,Planning
BMA5277,teaches_skill,Commerce
BMA5277,teaches_skill,Strategic Planning
BMA5278,teaches_skill,Environment
BMA5302,teaches_skill,Portfolio Management
BMA5302,teaches_skill,Environment
BMA5302,teaches_skill,Management
BMA5302,teaches_skill,Asset Management
BMA5302,teaches_skill,Security
BMA5302,teaches_skill,Portfolio Managers
BMA5302,teaches_skill,Investment Strategies
BMA5302,teaches_skill,Materials
BMA5302,teaches_skill,Investments
BMA5303,teaches_skill,Accounting
BMA5303,teaches_skill,Financial Statements
BMA5303,teaches_skill,Financial Analysis
BMA5309,teaches_skill,Finance
BMA5309,teaches_skill,Management
BMA5309,teaches_skill,Retail
BMA5313,teaches_skill,Venture Capital
BMA5313E,teaches_skill,Venture Capital
BMA5314,teaches_skill,Finance
BMA5314,teaches_skill,Consulting
BMA5314,teaches_skill,Financial Services
BMA5323,teaches_skill,Finance
BMA5323,teaches_skill,Security
BMA5323,teaches_skill,Cash
BMA5334,teaches_skill,Intelligence
BMA5334,teaches_skill,Economics
BMA5334,teaches_skill,Finance
BMA5334,teaches_skill,Cybersecurity
BMA5335,teaches_skill,Economics
BMA5335,teaches_skill,Finance
BMA5336,teaches_skill,Environment
BMA5336,teaches_skill,Management
BMA5336,teaches_skill,Risk Management
BMA5337,teaches_skill,Accounting
BMA5337,teaches_skill,Financial Analysis
BMA5337,teaches_skill,Reporting
BMA5337A,teaches_skill,Accounting
BMA5337A,teaches_skill,Financial Analysis
BMA5337A,teaches_skill,Reporting
BMA5338,teaches_skill,Finance
BMA5404,teaches_skill,Environment
BMA5404,teaches_skill,Management
BMA5404,teaches_skill,Entrepreneurship
BMA5406,teaches_skill,Environment
BMA5406,teaches_skill,Negotiation
BMA5406,teaches_skill,Law
BMA5424,teaches_skill,Environment
BMA5424,teaches_skill,Entrepreneurship
BMA5424,teaches_skill,Education
BMA5429,teaches_skill,Research
BMA5429,teaches_skill,Economics
BMA5430,teaches_skill,Research
BMA5430,teaches_skill,Economics
BMA5430,teaches_skill,Psychology
BMA5430,teaches_skill,Drawing
BMA5431,teaches_skill,Intelligence
BMA5431,teaches_skill,Management
BMA5431,teaches_skill,Python
BMA5431,teaches_skill,Talent Management
BMA5431,teaches_skill,R
BMA5431,teaches_skill,Design
BMA5431,teaches_skill,Machine Learning
BMA5432,teaches_skill,Strategy
BMA5432,teaches_skill,Management
BMA5432,teaches_skill,Analytics
BMA5432,teaches_skill,People Management
BMA5432,teaches_skill,Design
BMA5432A,teaches_skill,Strategy
BMA5432A,teaches_skill,Management
BMA5432A,teaches_skill,Analytics
BMA5432A,teaches_skill,People Management
BMA5432A,teaches_skill,Design
BMA5502,teaches_skill,Qualitative Research
BMA5502,teaches_skill,Research
BMA5505,teaches_skill,Art
BMA5505,teaches_skill,Management
BMA5505,teaches_skill,Customer Service
BMA5506,teaches_skill,Management
BMA5506,teaches_skill,Marketing
BMA5506,teaches_skill,Product Development
BMA5506,teaches_skill,Brand Management
BMA5528A,teaches_skill,Management
BMA5528A,teaches_skill,Business-to-Business
BMA5528A,teaches_skill,Marketing
BMA5533,teaches_skill,Marketing
BMA5539,teaches_skill,Research
BMA5539,teaches_skill,Marketing
BMA5539,teaches_skill,Leadership
BMA5701,teaches_skill,Networking
BMA5701,teaches_skill,Management
BMA5701,teaches_skill,Business Management
BMA5701,teaches_skill,Classroom Instruction
BMA5801,teaches_skill,Communication
BMA5801,teaches_skill,Negotiation
BMA5803,teaches_skill,C
