Subject,Predicate,Object
BMF5342,has_prerequisite,BMF5322
BMF5344,has_prerequisite,BMF5322
BMF5344,has_prerequisite,BMF5323
BMF5351,has_prerequisite,BMF5322
BMF5351,has_prerequisite,BMF5332
BMF5356,has_prerequisite,BMF5332
BMF5356,has_prerequisite,BMF5333
BMF5357,has_prerequisite,BMF5331
BMF5357,has_prerequisite,BMF5332
BMF5358,has_prerequisite,BMF5324
BMF5359,has_prerequisite,BMF5322
BMF5360,has_prerequisite,BMF5324
BMF5360,has_prerequisite,BMF5332
BMG5202,has_prerequisite,BMG5101
BMG5202,has_prerequisite,BMG5102
BMT5104,has_prerequisite,BMT5100
BMT5401B,has_prerequisite,BMT5100
BMT5401B,has_prerequisite,BMT5104
BMT5401C,has_prerequisite,BMT5100
BMT5401C,has_prerequisite,BMT5104
BN3301,has_prerequisite,CM1121
BN3301,has_prerequisite,CM1501
BN3301,has_prerequisite,BN2301
BN3301,has_prerequisite,MLE3104
BN4202,has_prerequisite,BN2202
BN4202,has_prerequisite,CN2122
BN4202,has_prerequisite,ME2134
BN4403,has_prerequisite,LSM2103
BN4406,has_prerequisite,BN2403
BSE3701,has_prerequisite,EC1301
BSE3701,has_prerequisite,BSP1703
BSE3701,has_prerequisite,BSP1707
BSE3702,has_prerequisite,EC1101E
BSE3702,has_prerequisite,EC1301
BSE3702,has_prerequisite,EC2101
BSE3702,has_prerequisite,BSP1703
BSE3702,has_prerequisite,BSP1707
BSE3703,has_prerequisite,EC1101E
BSE3703,has_prerequisite,EC1301
BSE3703,has_prerequisite,BSP1703
BSE3703,has_prerequisite,BSP1707
BSE3711,has_prerequisite,BSP1703
BSE3711,has_prerequisite,BSP1707
BSE3711,has_prerequisite,BSP1005
BSE3711,has_prerequisite,BSP1005A
BSE3711,has_prerequisite,BSP1005B
BSE3711,has_prerequisite,BSP1005X
BSE4711,has_prerequisite,EC1101E
BSE4711,has_prerequisite,EC1301
BSE4711,has_prerequisite,IS3240
BSE4711,has_prerequisite,BSP1703
BSE4711,has_prerequisite,BSP1707
BSE4761A,has_prerequisite,BSP1703
BSE4761A,has_prerequisite,BSP1707
BSN3714,has_prerequisite,BSP1703
BSN3714,has_prerequisite,BSP1707
BSN3714,has_prerequisite,BSP2701
BSN3714,has_prerequisite,MNO1706
BSN4711,has_prerequisite,BSP1703
BSN4711,has_prerequisite,BSP1707
BSN4711,has_prerequisite,BSP2701
BSN4711,has_prerequisite,BSP1702
BSP2701,has_prerequisite,BSP1703
BSP2701,has_prerequisite,BSP1707
BSP2701,has_prerequisite,EC1101E
BSP2701,has_prerequisite,EC1301
BSP3701A,has_prerequisite,ACC1701
BSP3701A,has_prerequisite,BSP1702
BSP3701A,has_prerequisite,BSP1703
BSP3701A,has_prerequisite,BSP1707
BSP3701A,has_prerequisite,DAO1704
BSP3701A,has_prerequisite,MKT1705
BSP3701A,has_prerequisite,MNO1706
BSP3701A,has_prerequisite,ES1601
BSP3701A,has_prerequisite,ES1601A
BSP3701A,has_prerequisite,ES2002
BSP3701A,has_prerequisite,MNO2706
BSP3701A,has_prerequisite,BSP2701
BSP3701A,has_prerequisite,DAO2702
BSP3701A,has_prerequisite,DAO2703
BSP3701A,has_prerequisite,FIN2704
BSP3701A,has_prerequisite,MNO2705
BSP3701B,has_prerequisite,ACC1701
BSP3701B,has_prerequisite,BSP1702
BSP3701B,has_prerequisite,BSP1703
BSP3701B,has_prerequisite,BSP1707
BSP3701B,has_prerequisite,DAO1704
BSP3701B,has_prerequisite,MKT1705
BSP3701B,has_prerequisite,MNO1706
BSP3701B,has_prerequisite,ES1601
BSP3701B,has_prerequisite,ES1601A
BSP3701B,has_prerequisite,ES2002
BSP3701B,has_prerequisite,MNO2706
BSP3701B,has_prerequisite,BSP2701
BSP3701B,has_prerequisite,DAO2702
BSP3701B,has_prerequisite,DAO2703
BSP3701B,has_prerequisite,FIN2704
BSP3701B,has_prerequisite,MNO2705
BSP3701C,has_prerequisite,ACC1701
BSP3701C,has_prerequisite,BSP1702
BSP3701C,has_prerequisite,BSP1703
BSP3701C,has_prerequisite,BSP1707
BSP3701C,has_prerequisite,DAO1704
BSP3701C,has_prerequisite,MKT1705
BSP3701C,has_prerequisite,MNO1706
BSP3701C,has_prerequisite,ES1601
BSP3701C,has_prerequisite,ES1601A
BSP3701C,has_prerequisite,ES2002
BSP3701C,has_prerequisite,MNO2706
BSP3701C,has_prerequisite,BSP2701
BSP3701C,has_prerequisite,DAO2702
BSP3701C,has_prerequisite,DAO2703
BSP3701C,has_prerequisite,FIN2704
BSP3701C,has_prerequisite,MNO2705
BT2101,has_prerequisite,MA1102R
BT2101,has_prerequisite,MA1505
BT2101,has_prerequisite,MA1521
BT2101,has_prerequisite,MA2002
BT2101,has_prerequisite,BT1101
BT2101,has_prerequisite,DSA1101
BT2101,has_prerequisite,DSE1101
BT2101,has_prerequisite,EC2303
BT2101,has_prerequisite,ST1131
BT2102,has_prerequisite,BT1101
BT2102,has_prerequisite,DSA1101
BT2102,has_prerequisite,DSE1101
BT2102,has_prerequisite,EC2303
BT2102,has_prerequisite,ST1131
BT2102,has_prerequisite,CS1010
BT2102,has_prerequisite,CS1010A
BT2102,has_prerequisite,CS1010E
BT2102,has_prerequisite,CS1010J
BT2102,has_prerequisite,CS1010S
BT2102,has_prerequisite,CS1010X
BT2102,has_prerequisite,CS1101S
BT3017,has_prerequisite,BT1101
BT3017,has_prerequisite,CS1010
BT3017,has_prerequisite,CS1010A
BT3017,has_prerequisite,CS1010E
BT3017,has_prerequisite,CS1010J
BT3017,has_prerequisite,CS1010S
BT3017,has_prerequisite,CS1010X
BT3017,has_prerequisite,CS1101S
BT3017,has_prerequisite,ST2334
BT3017,has_prerequisite,ST2131
BT3017,has_prerequisite,ST2132
BT3017,has_prerequisite,MA1311
BT3017,has_prerequisite,MA1522
BT3017,has_prerequisite,MA2001
BT3102,has_prerequisite,BT2101
BT3102,has_prerequisite,CS1020
BT3102,has_prerequisite,CS1020E
BT3102,has_prerequisite,CS2020
BT3102,has_prerequisite,CS2030
BT3102,has_prerequisite,CS2030S
BT3102,has_prerequisite,CS2103
BT3102,has_prerequisite,CS2103T
BT3102,has_prerequisite,CS2113
BT3102,has_prerequisite,CS2113T
BT3103,has_prerequisite,IS1112
BT3103,has_prerequisite,IS1112X
BT3103,has_prerequisite,BT2102
BT3104,has_prerequisite,MA1102R
BT3104,has_prerequisite,MA1521
BT3104,has_prerequisite,MA2002
BT3104,has_prerequisite,BT2101
BT4010,has_prerequisite,BT2010
BT4011,has_prerequisite,BT4010
BT4012,has_prerequisite,BT3102
BT4014,has_prerequisite,BT2102
BT4015,has_prerequisite,MA2116
BT4015,has_prerequisite,MA2216
BT4015,has_prerequisite,ST2131
BT4015,has_prerequisite,ST2334
BT4015,has_prerequisite,BT2101
BT4015,has_prerequisite,BT2102
BT4015,has_prerequisite,CS2040
BT4015,has_prerequisite,CS2040C
BT4015,has_prerequisite,CS2040S
BT4016,has_prerequisite,BT2101
BT4016,has_prerequisite,BT2102
BT4103,has_prerequisite,BT3102
BT4103,has_prerequisite,BT3103
BT4103,has_prerequisite,ES1601
BT4103,has_prerequisite,ES2002
BT4103,has_prerequisite,IS2101
BT4103,has_prerequisite,BT2101
BT4103,has_prerequisite,BT3103
BT4103,has_prerequisite,ES1601
BT4103,has_prerequisite,ES2002
BT4103,has_prerequisite,IS2101
BT4103,has_prerequisite,UWC2101
BT4211,has_prerequisite,MKT1003X
BT4211,has_prerequisite,BT2101
BT4211,has_prerequisite,BT2102
BT4211,has_prerequisite,IS1112
BT4211,has_prerequisite,DBA3803
BT4211,has_prerequisite,IT3010
BT4212,has_prerequisite,CS1010
BT4212,has_prerequisite,CS1010A
BT4212,has_prerequisite,CS1010E
BT4212,has_prerequisite,CS1010J
BT4212,has_prerequisite,CS1010S
BT4212,has_prerequisite,CS1010X
BT4212,has_prerequisite,CS1101S
BT4212,has_prerequisite,BT2101
BT4212,has_prerequisite,DAO2702
BT4212,has_prerequisite,DBA3803
BT4221,has_prerequisite,BT2101
BT4221,has_prerequisite,BT2102
BT4221,has_prerequisite,CS1010
BT4221,has_prerequisite,CS1010A
BT4221,has_prerequisite,CS1010E
BT4221,has_prerequisite,CS1010J
BT4221,has_prerequisite,CS1010S
BT4221,has_prerequisite,CS1010X
BT4221,has_prerequisite,CS1101S
BT4221,has_prerequisite,DAO2702
BT4221,has_prerequisite,DBA3803
BT4221,has_prerequisite,IT3010
BT4222,has_prerequisite,CS1010
BT4222,has_prerequisite,CS1010A
BT4222,has_prerequisite,CS1010E
BT4222,has_prerequisite,CS1010J
BT4222,has_prerequisite,CS1010S
BT4222,has_prerequisite,CS1010X
BT4222,has_prerequisite,CS1101S
BT4222,has_prerequisite,BT2101
BT4222,has_prerequisite,BT2102
BT4222,has_prerequisite,DAO2702
BT4222,has_prerequisite,DBA3803
BT4222,has_prerequisite,IT3010
BT4240,has_prerequisite,MA1101R
BT4240,has_prerequisite,MA1311
BT4240,has_prerequisite,MA1508E
BT4240,has_prerequisite,MA1513
BT4240,has_prerequisite,MA1522
BT4240,has_prerequisite,MA2001
BT4240,has_prerequisite,MA1102R
BT4240,has_prerequisite,MA1521
BT4240,has_prerequisite,MA2002
BT4240,has_prerequisite,BT2101
BT4241,has_prerequisite,BT2101
BT4241,has_prerequisite,ST2334
BT4301,has_prerequisite,BT3103
BT5151,has_prerequisite,DBA5103
BT5151,has_prerequisite,DBA5106
CDM5102,has_prerequisite,CDM5101
CE2155,has_prerequisite,CE1103
CE2155,has_prerequisite,CE1103
CE3115,has_prerequisite,CE1103
CE3116,has_prerequisite,CE2112
CE3121,has_prerequisite,CE2407
CE3121,has_prerequisite,CE2407A
CE3132,has_prerequisite,CE2134
CE3155A,has_prerequisite,CE2155
CE3155A,has_prerequisite,CE2155
CE3155B,has_prerequisite,CE2155
CE3155B,has_prerequisite,CE2155
CE3165,has_prerequisite,CE3155A
CE3165,has_prerequisite,CE3155B
CE3166,has_prerequisite,CE2155
CE3166,has_prerequisite,CE2155
CE4221,has_prerequisite,CE3121
CE5002A,has_prerequisite,CE5509A
CE5002A,has_prerequisite,CE5509B
CE5002A,has_prerequisite,CE5510A
CE5002A,has_prerequisite,CE5510B
CE5002B,has_prerequisite,CE5108A
CE5002B,has_prerequisite,CE5108B
CE5002B,has_prerequisite,CE5113A
CE5002B,has_prerequisite,CE5113B
CE5002D,has_prerequisite,CE4221
CE5002D,has_prerequisite,CE5203
CE5002D,has_prerequisite,CE5205
CE5002D,has_prerequisite,CE5209
CE5002D,has_prerequisite,CE5210
CE5101,has_prerequisite,CE2112
CE5106B,has_prerequisite,CE5106A
CE5106B,has_prerequisite,CE5106A
CE5108B,has_prerequisite,CE5108A
CE5108B,has_prerequisite,CE5108A
CE5108QA,has_prerequisite,CE2112
CE5108QB,has_prerequisite,CE2112
CE5112,has_prerequisite,CE5108
CE5113B,has_prerequisite,CE5113A
CE5113B,has_prerequisite,CE5113A
CE5113QA,has_prerequisite,CE2112
CE5113QA,has_prerequisite,CE3116
CE5113QB,has_prerequisite,CE2112
CE5113QB,has_prerequisite,CE3116
CE5203,has_prerequisite,CE3121
CE5204,has_prerequisite,CE3121
CE5205,has_prerequisite,CE3121
CE5310,has_prerequisite,CE2134
CE5310,has_prerequisite,CE3132
CE5312,has_prerequisite,CE3132
CE5315,has_prerequisite,CE3132
CE5316A,has_prerequisite,CE3132
CE5316A,has_prerequisite,CE3132
CE5316B,has_prerequisite,CE3132
CE5316QA,has_prerequisite,CE3132
CE5316QB,has_prerequisite,CE3132
CE5510B,has_prerequisite,CE5510A
CE5510B,has_prerequisite,CE5510A
CE5513,has_prerequisite,CE2155
CE5515,has_prerequisite,CE3202
CE5604,has_prerequisite,CE2155
CE5809,has_prerequisite,CE2102
CE5809,has_prerequisite,CE2102
CE6077B,has_prerequisite,CE6077A
CE6102,has_prerequisite,CE4257
CE6102,has_prerequisite,CE6101
CE6102,has_prerequisite,CE6101
CEG5002,has_prerequisite,CEG5001
CFA2101A,has_prerequisite,CFA1101A
CFA2101B,has_prerequisite,CFA1101B
CFA3101A,has_prerequisite,CFA2101A
CFA3101B,has_prerequisite,CFA2101B
CFA3220,has_prerequisite,NHT2204
CFG2002ID,has_prerequisite,CFG1002
CFG2002ID,has_prerequisite,HS1401A
CFG2002ID,has_prerequisite,HS1401S
CFG2002ID,has_prerequisite,STR1000
CFG2002KH,has_prerequisite,CFG1002
CFG2002KH,has_prerequisite,HS1401A
CFG2002KH,has_prerequisite,HS1401S
CFG2002KH,has_prerequisite,STR1000
CFG2002PH,has_prerequisite,CFG1002
CFG2002PH,has_prerequisite,HS1401A
CFG2002PH,has_prerequisite,HS1401S
CFG2002PH,has_prerequisite,STR1000
CFG2002TH,has_prerequisite,CFG1002
CFG2002TH,has_prerequisite,HS1401A
CFG2002TH,has_prerequisite,HS1401S
CFG2002TH,has_prerequisite,STR1000
CFG2002VN,has_prerequisite,CFG1002
CFG2002VN,has_prerequisite,HS1401A
CFG2002VN,has_prerequisite,HS1401S
CFG2002VN,has_prerequisite,STR1000
CG2023,has_prerequisite,CE2407B
CG2023,has_prerequisite,MA1506
CG2023,has_prerequisite,MA1512
CG2027,has_prerequisite,BN1102
CG2027,has_prerequisite,CG1111
CG2027,has_prerequisite,CG1111A
CG2027,has_prerequisite,EE1112
CG2027,has_prerequisite,EE2111A
CG2027,has_prerequisite,EG1111
CG2027,has_prerequisite,EG1112
CG2028,has_prerequisite,CS1010
CG2028,has_prerequisite,CS1010E
CG2028,has_prerequisite,CS1010X
CG2028,has_prerequisite,EE2026
CG2111A,has_prerequisite,CS1010
CG2271,has_prerequisite,CS1020
CG2271,has_prerequisite,CS1020E
CG2271,has_prerequisite,CS2020
CG2271,has_prerequisite,CS2040
CG2271,has_prerequisite,CS2040C
CG3207,has_prerequisite,CG2028
CG3207,has_prerequisite,EE2024
CG3207,has_prerequisite,EE2024E
CG3207,has_prerequisite,EE2028
CG4002,has_prerequisite,CS2113
CG4002,has_prerequisite,CS2113T
CH2162,has_prerequisite,CH1101E
CH2162,has_prerequisite,CH2121
CH2162,has_prerequisite,CH2141
CH2162,has_prerequisite,CL2121
CH2162,has_prerequisite,CL2241
CH4281,has_prerequisite,CL2280
CH4281,has_prerequisite,TRA2101
CH4281,has_prerequisite,TRA3201
CH4281,has_prerequisite,TRA3202
CH4281,has_prerequisite,TRA3203
CH4281,has_prerequisite,TRA3204
CH4281,has_prerequisite,TRA3205
CH4281,has_prerequisite,TRA3206
CH4281,has_prerequisite,CL1101E
CH4281,has_prerequisite,CL1101S
CH4281,has_prerequisite,CL1741
CH4281HM,has_prerequisite,CL2280
CH4281HM,has_prerequisite,CL2281
CH4281HM,has_prerequisite,CL3281
CH4281HM,has_prerequisite,CL3282
CH4281HM,has_prerequisite,CL3283
CH4281HM,has_prerequisite,CL3284
CH4281HM,has_prerequisite,CL3285
CH4281HM,has_prerequisite,CL3286
CH4281HM,has_prerequisite,INT2101
CH4281HM,has_prerequisite,TRA2101
CH4281HM,has_prerequisite,TRA3201
CH4281HM,has_prerequisite,TRA3202
CH4281HM,has_prerequisite,TRA3203
CH4281HM,has_prerequisite,TRA3204
CH4281HM,has_prerequisite,TRA3205
CH4281HM,has_prerequisite,TRA3206
CH4281HM,has_prerequisite,CL1101E
CH4281HM,has_prerequisite,CL1101S
CH4281HM,has_prerequisite,CL1741
CH4281HM,has_prerequisite,CL1101E
CH4281HM,has_prerequisite,CL1101S
CH4281HM,has_prerequisite,CL1741
CH4281HM,has_prerequisite,INT2101
CH4281HM,has_prerequisite,TRA2101
CH4281HM,has_prerequisite,TRA3201
CH4281HM,has_prerequisite,TRA3202
CH4281HM,has_prerequisite,TRA3203
CH4281HM,has_prerequisite,TRA3204
CH4281HM,has_prerequisite,TRA3205
CH4281HM,has_prerequisite,TRA3206
CL3204,has_prerequisite,CL1101E
CLC2203,has_prerequisite,CLC1101
CLC2203,has_prerequisite,CLC2101
CLC3305,has_prerequisite,CLC1101
CLC3305,has_prerequisite,CLC2101
CLC3305,has_prerequisite,CLC2201
CLC3305,has_prerequisite,CLC2202
CLC3305,has_prerequisite,SC2101
CLC3305,has_prerequisite,SW3101
CLC3306,has_prerequisite,CLC2203
CM1102,has_prerequisite,CM1417
CM1102,has_prerequisite,CM1417X
CM2112,has_prerequisite,CM1102
CM2122,has_prerequisite,CM1102
CM2133,has_prerequisite,CM1102
CM2143,has_prerequisite,CM1102
CM2288,has_prerequisite,CM1102
CM2288R,has_prerequisite,CM1111
CM2288R,has_prerequisite,CM1121
CM2288R,has_prerequisite,CM1131
CM2289,has_prerequisite,CM1102
CM2289R,has_prerequisite,CM1111
CM2289R,has_prerequisite,CM1121
CM2289R,has_prerequisite,CM1131
CM3111,has_prerequisite,CM2112
CM3121,has_prerequisite,CM2122
CM3131,has_prerequisite,CM2133
CM3141,has_prerequisite,CM2133
CM3141,has_prerequisite,CM2143
CM3191,has_prerequisite,CM2112
CM3191,has_prerequisite,CM2122
CM3192,has_prerequisite,CM2133
CM3192,has_prerequisite,CM2143
CM3212,has_prerequisite,CM2111
CM3212,has_prerequisite,CM2112
CM3221,has_prerequisite,CM2121
CM3221,has_prerequisite,CM2122
CM3225,has_prerequisite,CM2121
CM3225,has_prerequisite,CM2122
CM3251,has_prerequisite,SP2251
CM3252,has_prerequisite,CM1102
CM3253,has_prerequisite,CM1131
CM3253,has_prerequisite,CM2111
CM3253,has_prerequisite,CM2112
CM3253,has_prerequisite,CM2133
CM3254,has_prerequisite,CM2122
CM3267,has_prerequisite,CM1102
CM3267,has_prerequisite,FST2102B
CM3288N,has_prerequisite,SP2251
CM3288NR,has_prerequisite,SP2251
CM3289N,has_prerequisite,SP2251
CM3289NR,has_prerequisite,SP2251
CM3296,has_prerequisite,CM2101
CM3296,has_prerequisite,CM2133
CM3311,has_prerequisite,CM3310
CM4215,has_prerequisite,CM3111
CM4225,has_prerequisite,CM2121
CM4225,has_prerequisite,CM2122
CM4228,has_prerequisite,CM2121
CM4228,has_prerequisite,CM2122
CM4236,has_prerequisite,CM2101
CM4236,has_prerequisite,CM2133
CM4242,has_prerequisite,CM3141
CM4242,has_prerequisite,CM3242
CM4254,has_prerequisite,CM1102
CM4254,has_prerequisite,CN1101A
CM4254,has_prerequisite,EE1111A
CM4254,has_prerequisite,MLE1001B
CM4254,has_prerequisite,PC1101
CM4258,has_prerequisite,CM3131
CM4258,has_prerequisite,CM3252
CM4258,has_prerequisite,CM3253
CM4269,has_prerequisite,CM1102
CM4282,has_prerequisite,CM1102
CM5211,has_prerequisite,CM4212
CM5212,has_prerequisite,CM4214
CM5225,has_prerequisite,CM4228
CM5241,has_prerequisite,CM4242
CM5268,has_prerequisite,CM3221
CN2104,has_prerequisite,MA1511
CN2106,has_prerequisite,MA1511
CN3103,has_prerequisite,CN2103
CN3103,has_prerequisite,CN2104
CN3104,has_prerequisite,CN2103
CN3104,has_prerequisite,CN2105
CN3104,has_prerequisite,MA1512
CN3104,has_prerequisite,MA1513
CN3109,has_prerequisite,CN3121
CN3109,has_prerequisite,CN3132
CN3135,has_prerequisite,CN2121
CN3135,has_prerequisite,CN2122
CN3135,has_prerequisite,CN2122A
CN4101,has_prerequisite,MA1512
CN4101,has_prerequisite,MA1513
CN4102,has_prerequisite,CN2103
CN4102,has_prerequisite,CN2104
CN4102,has_prerequisite,CN2105
CN4102,has_prerequisite,CN2106
CN4102,has_prerequisite,CN3103
CN4102,has_prerequisite,CN3104
CN4118,has_prerequisite,CN3101A
CN4118,has_prerequisite,CN3121
CN4118,has_prerequisite,CN3132
CN4118,has_prerequisite,CN3135
CN4118,has_prerequisite,CN3421A
CN4118R,has_prerequisite,CN3108
CN4118R,has_prerequisite,CN3121
CN4118R,has_prerequisite,CN3124
CN4118R,has_prerequisite,CN3132
CN4118R,has_prerequisite,CN3135
CN4118R,has_prerequisite,CN3421
CN4119,has_prerequisite,CN2104
CN4119,has_prerequisite,CN2105
CN4119,has_prerequisite,CN2106
CN4123R,has_prerequisite,CN3135
CN4123R,has_prerequisite,CN4122
CN4123R,has_prerequisite,EG2401A
CN4201R,has_prerequisite,CN2116
CN4201R,has_prerequisite,CN3132
CN4201R,has_prerequisite,CN2105
CN4201R,has_prerequisite,CN3103
CN4205R,has_prerequisite,CN2125
CN4205R,has_prerequisite,CN2106
CN4215R,has_prerequisite,CN2125
CN4215R,has_prerequisite,CN3132
CN4215R,has_prerequisite,CN2106
CN4221R,has_prerequisite,CN3121
CN4227R,has_prerequisite,CN3121
CN4233R,has_prerequisite,CN2102
CN4233R,has_prerequisite,CN3132
CN4233R,has_prerequisite,CN2102
CN4242E,has_prerequisite,CN3421E
CN4242E,has_prerequisite,TC2411
CN4247R,has_prerequisite,CN2116
CN4247R,has_prerequisite,CN2105
CN4248,has_prerequisite,CN2116
CN4248,has_prerequisite,CN3132
CN4248,has_prerequisite,CN2105
CN4248,has_prerequisite,CN3103
CN4251,has_prerequisite,CN2116
CN4251,has_prerequisite,CN2121
CN4251,has_prerequisite,CN2125
CN4251,has_prerequisite,CN3132
CN4251,has_prerequisite,CN2104
CN4251,has_prerequisite,CN2105
CN4251,has_prerequisite,CN2106
CN4251,has_prerequisite,CN3103
CN5172,has_prerequisite,CN2105
CN5172,has_prerequisite,CN2116
CN5172,has_prerequisite,CN2106
CN5172,has_prerequisite,CN2122A
CN5173,has_prerequisite,CN3103
CN5173,has_prerequisite,CN3132
CP2106,has_prerequisite,CS1010
CP2106,has_prerequisite,CS1010A
CP2106,has_prerequisite,CS1010E
CP2106,has_prerequisite,CS1010J
CP2106,has_prerequisite,CS1010S
CP2106,has_prerequisite,CS1010X
CP2106,has_prerequisite,CS1101S
CP2107,has_prerequisite,CS1010
CP2107,has_prerequisite,CS1010A
CP2107,has_prerequisite,CS1010E
CP2107,has_prerequisite,CS1010J
CP2107,has_prerequisite,CS1010S
CP2107,has_prerequisite,CS1010X
CP2107,has_prerequisite,CS1101S
CP3107,has_prerequisite,CS2010
CP3107,has_prerequisite,CS2020
CP3107,has_prerequisite,CS2030
CP3107,has_prerequisite,CS2113
CP3107,has_prerequisite,CS2113T
CP3107,has_prerequisite,CS2040
CP3107,has_prerequisite,CS2040C
CP3107,has_prerequisite,CS2040S
CP3880,has_prerequisite,UTW1001
CP3880,has_prerequisite,CS2101
CP3880,has_prerequisite,ES1601
CP3880,has_prerequisite,ES2002
CP3880,has_prerequisite,ES2007D
CP3880,has_prerequisite,ES2531
CP3880,has_prerequisite,ES2631
CP3880,has_prerequisite,IS2101
CP3880,has_prerequisite,NTW2017
CP3880,has_prerequisite,NTW2028
CP3880,has_prerequisite,NTW2029
CP3880,has_prerequisite,NTW2030
CP3880,has_prerequisite,NTW2031
CP3880,has_prerequisite,NTW2032
CP3880,has_prerequisite,NTW2033
CP3880,has_prerequisite,NTW2034
CP3880,has_prerequisite,UWC2101
CP3880,has_prerequisite,BT3103
CP3880,has_prerequisite,CS2103
CP3880,has_prerequisite,CS2103T
CP3880,has_prerequisite,CS2113
CP3880,has_prerequisite,CS2113T
CP3880,has_prerequisite,IS3106
CS1231,has_prerequisite,MA1301
CS1231,has_prerequisite,MA1301X
CS1231S,has_prerequisite,MA1301
CS1231S,has_prerequisite,MA1301X
CS2030,has_prerequisite,CS1010
CS2030,has_prerequisite,CS1010A
CS2030,has_prerequisite,CS1010E
