Subject,Predicate,Object
Singapore Management University,offers,Social Sciences (4-years programme) Cum Laude and above
Singapore Management University,offers,Law (4-years programme) #
Singapore Management University,offers,Law (4-years programme) Cum Laude and above #
Nanyang Technological University,offers,Aerospace Engineering
Nanyang Technological University,offers,Accountancy and Business
Nanyang Technological University,offers,Accountancy (3-yr direct Honours Programme)
Nanyang Technological University,offers,Business (3-yr direct Honours Programme)
Nanyang Technological University,offers,Business and Computing
Nanyang Technological University,offers,Bioengineering
Nanyang Technological University,offers,Chemical and Biomolecular Engineering
Nanyang Technological University,offers,Computer Engineering
Nanyang Technological University,offers,Civil Engineering
Nanyang Technological University,offers,Computer Science
Nanyang Technological University,offers,Electrical and Electronic Engineering
Nanyang Technological University,offers,Environmental Engineering
Nanyang Technological University,offers,Information Engineering and Media
Nanyang Technological University,offers,Materials Engineering
Nanyang Technological University,offers,Mechanical Engineering
Nanyang Technological University,offers,Maritime Studies
Nanyang Technological University,offers,"Art, Design & Media"
Nanyang Technological University,offers,Chinese
Nanyang Technological University,offers,Communication Studies
Nanyang Technological University,offers,Economics
Nanyang Technological University,offers,English
Nanyang Technological University,offers,Linguistics and Multilingual Studies
Nanyang Technological University,offers,Psychology
Nanyang Technological University,offers,Sociology
Nanyang Technological University,offers,Biomedical Science **
Nanyang Technological University,offers,Biomedical Science (Traditional Chinese Medicine) #
Nanyang Technological University,offers,Biological Sciences
Nanyang Technological University,offers,Chemistry & Biological Chemistry
Nanyang Technological University,offers,Mathematics & Economics
Nanyang Technological University,offers,Mathematical Science
Nanyang Technological University,offers,Physics / Applied Physics
Nanyang Technological University,offers,Sports Science and Management
Nanyang Technological University,offers,Science (with Education)
Nanyang Technological University,offers,Arts (with Education)
National University of Singapore,offers,Bachelor of Arts
National University of Singapore,offers,Bachelor of Arts (Hons)
National University of Singapore,offers,Bachelor of Social Sciences
National University of Singapore,offers,Bachelor of Business Administration
National University of Singapore,offers,Bachelor of Business Administration (Hons)
National University of Singapore,offers,Bachelor of Business Administration (Accountancy)
National University of Singapore,offers,Bachelor of Business Administration (Accountancy) (Hons)
National University of Singapore,offers,Bachelor of Computing (Communications and Media)
National University of Singapore,offers,Bachelor of Computing (Computational Biology) **
National University of Singapore,offers,Bachelor of Computing (Computer Engineering) **
National University of Singapore,offers,Bachelor of Computing (Computer Science)
National University of Singapore,offers,Bachelor of Computing (Electronic Commerce)
National University of Singapore,offers,Bachelor of Computing (Information Systems)
National University of Singapore,offers,Bachelor of Dental Surgery
National University of Singapore,offers,Bachelor of Arts (Architecture) #
National University of Singapore,offers,Bachelor of Arts (Industrial Design)
National University of Singapore,offers,Bachelor of Science (Project and Facilities Management)
National University of Singapore,offers,Bachelor of Science (Real Estate)
National University of Singapore,offers,Bachelor of Engineering (Biomedical Engineering) ^^
National University of Singapore,offers,Bachelor of Engineering (Chemical Engineering)
National University of Singapore,offers,Bachelor of Engineering (Civil Engineering)
National University of Singapore,offers,Bachelor of Engineering (Computer Engineering)
National University of Singapore,offers,Bachelor of Engineering (Electrical Engineering)
National University of Singapore,offers,Bachelor of Engineering (Engineering Science)
National University of Singapore,offers,Bachelor of Engineering (Environmental Engineering)
National University of Singapore,offers,Bachelor of Engineering (Industrial and Systems Engineering)
National University of Singapore,offers,Bachelor of Engineering (Materials Science and Engineering)
National University of Singapore,offers,Bachelor of Engineering (Mechanical Engineering)
National University of Singapore,offers,Bachelor of Laws (LLB) (Hons) #
National University of Singapore,offers,Bachelor of Medicine and Bachelor of Surgery #
National University of Singapore,offers,Bachelor of Science (Nursing)
National University of Singapore,offers,Bachelor of Science (Nursing) (Hons)
National University of Singapore,offers,Bachelor of Music **
National University of Singapore,offers,Bachelor of Applied Science **
National University of Singapore,offers,Bachelor of Applied Science (Hons)
National University of Singapore,offers,Bachelor of Science
National University of Singapore,offers,Bachelor of Science (Hons)
National University of Singapore,offers,Bachelor of Science (Computational Biology) **
National University of Singapore,offers,Bachelor of Science (Pharmacy) (Hons) #
Singapore Institute of Technology,offers,Bachelor of Arts in Game Design
Singapore Institute of Technology,offers,Bachelor of Fine Arts in Digital Arts & Animation
Singapore Institute of Technology,offers,Bachelor of Science in Computer Science & Game Design
Singapore Institute of Technology,offers,Bachelor of Science in Computer Science in Real-Time Interactive Simulation
Singapore Institute of Technology,offers,Bachelor of Arts with Honours in Communication Design
Singapore Institute of Technology,offers,Bachelor of Arts with Honours in Interior Design
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Chemical Engineering
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Marine Engineering
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Mechanical Design & Manufacturing Engineering
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Naval Architecture
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Offshore Engineering
Singapore Institute of Technology,offers,Bachelor of Science with Honours in Food & Human Nutrition
Singapore Institute of Technology,offers,Bachelor of Science in Chemical Engineering
Singapore Institute of Technology,offers,Bachelor of Science in Electrical Engineering & Information Technology
Singapore Institute of Technology,offers,Bachelor of Professional Studies in Culinary Arts Management
Singapore Institute of Technology,offers,Bachelor in Science (Occupational Therapy)
Singapore Institute of Technology,offers,Bachelor in Science (Physiotherapy)
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Aeronautical Engineering
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Aerospace Systems
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Mechanical Design Engineering
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Mechatronics
Singapore Institute of Technology,offers,Bachelor of Science with Honours in Nursing Practice
Singapore Institute of Technology,offers,Bachelor of Science (Major in Hospitality Management)
Singapore Institute of Technology,offers,Bachelor of Science in Early Childhood Education
Singapore Management University,offers,Accountancy (4-year programme)
Singapore Management University,offers,Accountancy (4-year programme) Cum Laude and above
Singapore Management University,offers,Business Management (4-year programme)
Singapore Management University,offers,Business Management (4-year programme) Cum Laude and above
Singapore Management University,offers,Economics (4-year programme)
Singapore Management University,offers,Economics (4-year programme) Cum Laude and above
Singapore Management University,offers,Information Systems Management (4-year programme)
Singapore Management University,offers,Information Systems Management (4-year programme) Cum Laude and above
Singapore Management University,offers,Social Sciences (4-year programme)
Singapore Management University,offers,Social Sciences (4-year programme) Cum Laude and above
Singapore Management University,offers,Law (4-year programme) #
Singapore Management University,offers,Law (4-year programme) Cum Laude and above #
Nanyang Technological University,offers,Accountancy and Business
Nanyang Technological University,offers,Accountancy (3-yr direct Honours Programme)
Nanyang Technological University,offers,Business (3-yr direct Honours Programme)
Nanyang Technological University,offers,Business and Computing
Nanyang Technological University,offers,Aerospace Engineering
Nanyang Technological University,offers,Aerospace Engineering and Economics **
Nanyang Technological University,offers,Bioengineering
Nanyang Technological University,offers,Business and Computer Engineering **
Nanyang Technological University,offers,Chemical And Biomolecular Engineering
Nanyang Technological University,offers,Chemical And Biomolecular Engineering and Economics **
Nanyang Technological University,offers,Computer Engineering
Nanyang Technological University,offers,Civil Engineering
Nanyang Technological University,offers,Computer Science
Nanyang Technological University,offers,Electrical And Electronic Engineering
Nanyang Technological University,offers,Environmental Engineering
Nanyang Technological University,offers,Environmental Engineering and Economics **
Nanyang Technological University,offers,Information Engineering And Media
Nanyang Technological University,offers,Information Engineering And Media and Economics **
Nanyang Technological University,offers,Materials Engineering
Nanyang Technological University,offers,Mechanical Engineering
Nanyang Technological University,offers,Mechanical Engineering and Economics **
Nanyang Technological University,offers,Maritime Studies
Nanyang Technological University,offers,"Art, Design & Media"
Nanyang Technological University,offers,Chinese
Nanyang Technological University,offers,Communication Studies
Nanyang Technological University,offers,Economics
Nanyang Technological University,offers,English
Nanyang Technological University,offers,Linguistics And Multilingual Studies
Nanyang Technological University,offers,Psychology
Nanyang Technological University,offers,Sociology
Nanyang Technological University,offers,Biomedical Science (Traditional Chinese Medicine) #
Nanyang Technological University,offers,Biological Sciences
Nanyang Technological University,offers,Chemistry & Biological Chemistry
Nanyang Technological University,offers,Mathematics & Economics
Nanyang Technological University,offers,Mathematical Science
Nanyang Technological University,offers,Physics / Applied Physics
Nanyang Technological University,offers,Sports Science and Management
Nanyang Technological University,offers,Science (with Education)
Nanyang Technological University,offers,Arts (with Education)
National University of Singapore,offers,Bachelor of Arts
National University of Singapore,offers,Bachelor of Arts (Hons)
National University of Singapore,offers,Bachelor of Social Sciences
National University of Singapore,offers,Bachelor of Business Administration
National University of Singapore,offers,Bachelor of Business Administration (Hons)
National University of Singapore,offers,Bachelor of Business Administration (Accountancy)
National University of Singapore,offers,Bachelor of Business Administration (Accountancy) (Hons)
National University of Singapore,offers,Bachelor of Computing (Communications and Media)
National University of Singapore,offers,Bachelor of Computing (Computational Biology) **
National University of Singapore,offers,Bachelor of Computing (Computer Engineering) **
National University of Singapore,offers,Bachelor of Computing (Computer Science)
National University of Singapore,offers,Bachelor of Computing (Electronic Commerce)
National University of Singapore,offers,Bachelor of Computing (Information Systems)
National University of Singapore,offers,Bachelor of Dental Surgery
National University of Singapore,offers,Bachelor of Arts (Architecture) #
National University of Singapore,offers,Bachelor of Arts (Industrial Design)
National University of Singapore,offers,Bachelor of Science (Project and Facilities Management)
National University of Singapore,offers,Bachelor of Science (Real Estate)
National University of Singapore,offers,Bachelor of Engineering (Biomedical Engineering)
National University of Singapore,offers,Bachelor of Engineering (Chemical Engineering)
National University of Singapore,offers,Bachelor of Engineering (Civil Engineering)
National University of Singapore,offers,Bachelor of Engineering (Computer Engineering)
National University of Singapore,offers,Bachelor of Engineering (Electrical Engineering)
National University of Singapore,offers,Bachelor of Engineering (Engineering Science)
National University of Singapore,offers,Bachelor of Engineering (Environmental Engineering)
National University of Singapore,offers,Bachelor of Engineering (Industrial and Systems Engineering)
National University of Singapore,offers,Bachelor of Engineering (Materials Science and Engineering)
National University of Singapore,offers,Bachelor of Engineering (Mechanical Engineering)
National University of Singapore,offers,Bachelor of Laws (L.L.B) (Hons) #
National University of Singapore,offers,Bachelor of Medicine and Bachelor of Surgery #
National University of Singapore,offers,Bachelor of Science (Nursing)
National University of Singapore,offers,Bachelor of Science (Nursing) (Hons)
National University of Singapore,offers,Bachelor of Music
National University of Singapore,offers,Bachelor of Applied Science **
National University of Singapore,offers,Bachelor of Applied Science (Hons)
National University of Singapore,offers,Bachelor of Science
National University of Singapore,offers,Bachelor of Science (Hons)
National University of Singapore,offers,Bachelor of Science (Computational Biology) **
National University of Singapore,offers,Bachelor of Science (Pharmacy) (Hons) #
National University of Singapore,offers,Bachelor of Environmental Studies
Singapore Institute of Technology,offers,Bachelor of Arts in Game Design **
Singapore Institute of Technology,offers,Bachelor of Fine Arts in Digital Arts & Animation
Singapore Institute of Technology,offers,Bachelor of Science in Computer Science & Game Design **
Singapore Institute of Technology,offers,Bachelor of Science in Computer Science in Real-Time Interactive Simulation
Singapore Institute of Technology,offers,Bachelor of Arts with Honours in Communication Design
Singapore Institute of Technology,offers,Bachelor of Arts with Honours in Interior Design
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Chemical Engineering
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Electrical Power Engineering
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Marine Engineering
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Mechanical Design & Manufacturing Engineering
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Naval Architecture
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Offshore Engineering
Singapore Institute of Technology,offers,Bachelor of Science with Honours in Food & Human Nutrition
Singapore Institute of Technology,offers,Bachelor of Science in Chemical Engineering
Singapore Institute of Technology,offers,Bachelor of Science in Electrical Engineering & Information Technology
Singapore Institute of Technology,offers,Bachelor of Professional Studies in Culinary Arts Management
Singapore Institute of Technology,offers,Bachelor in Science (Diagnostic Radiography)
Singapore Institute of Technology,offers,Bachelor in Science (Occupational Therapy)
Singapore Institute of Technology,offers,Bachelor in Science (Physiotherapy)
Singapore Institute of Technology,offers,Bachelor in Science (Radiation Therapy) **
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Aeronautical Engineering
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Aerospace Systems
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Mechanical Design Engineering
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Mechatronics
Singapore Institute of Technology,offers,Bachelor of Science with Honours in Computing Science
Singapore Institute of Technology,offers,Bachelor of Science with Honours in Nursing Practice
Singapore Institute of Technology,offers,Bachelor of Science (Major in Hospitality Management)
Singapore Institute of Technology,offers,Bachelor of Science in Early Childhood Education
Singapore Management University,offers,Accountancy
Singapore Management University,offers,Accountancy Cum Laude and above
Singapore Management University,offers,Business Management
Singapore Management University,offers,Business Management Cum Laude and above
Singapore Management University,offers,Economics
Singapore Management University,offers,Economics Cum Laude and above
Singapore Management University,offers,Information Systems Management
Singapore Management University,offers,Information Systems Management Cum Laude and above
Singapore Management University,offers,Social Sciences
Singapore Management University,offers,Social Sciences Cum Laude and above
Singapore Management University,offers,Law #
Singapore Management University,offers,Law Cum Laude and above #
Singapore University of Technology and Design,offers,Bachelor of Engineering (Engineering Product Development)
Singapore University of Technology and Design,offers,Bachelor of Engineering (Engineering Systems and Design)
Singapore University of Technology and Design,offers,Bachelor of Engineering (Information Systems Technology and Design)
Singapore University of Technology and Design,offers,Bachelor of Science (Architecture and Sustainable Design) ###
Nanyang Technological University,offers,Accountancy
Nanyang Technological University,offers,Accountancy and Business
Nanyang Technological University,offers,Business
Nanyang Technological University,offers,Business and Computing
Nanyang Technological University,offers,Aerospace Engineering
Nanyang Technological University,offers,Aerospace Engineering and Economics **
Nanyang Technological University,offers,Bioengineering
Nanyang Technological University,offers,Business and Computer Engineering **
Nanyang Technological University,offers,Chemical And Biomolecular Engineering
Nanyang Technological University,offers,Civil Engineering
Nanyang Technological University,offers,Computer Engineering
Nanyang Technological University,offers,Computer Science
Nanyang Technological University,offers,Electrical And Electronic Engineering
Nanyang Technological University,offers,Environmental Engineering
Nanyang Technological University,offers,Information Engineering And Media
Nanyang Technological University,offers,Maritime Studies
Nanyang Technological University,offers,Materials Engineering
Nanyang Technological University,offers,Materials Engineering and Economics **
Nanyang Technological University,offers,Mechanical Engineering
Nanyang Technological University,offers,Mechanical Engineering and Economics **
Nanyang Technological University,offers,"Art, Design & Media"
Nanyang Technological University,offers,Chinese
Nanyang Technological University,offers,Communication Studies
Nanyang Technological University,offers,Economics
Nanyang Technological University,offers,English
Nanyang Technological University,offers,History
Nanyang Technological University,offers,Linguistics And Multilingual Studies
Nanyang Technological University,offers,Psychology
Nanyang Technological University,offers,Public Policy And Global Affairs **
Nanyang Technological University,offers,Sociology
Nanyang Technological University,offers,Biomedical Sciences & Chinese Medicine #
Nanyang Technological University,offers,Biological Sciences
Nanyang Technological University,offers,Chemistry & Biological Chemistry
Nanyang Technological University,offers,Mathematical Sciences
Nanyang Technological University,offers,Mathematics & Economics
Nanyang Technological University,offers,Physics / Applied Physics
Nanyang Technological University,offers,Sports Science and Management
Nanyang Technological University,offers,Arts (with Education)
Nanyang Technological University,offers,Science (with Education)
National University of Singapore,offers,Bachelor of Arts
National University of Singapore,offers,Bachelor of Arts (Hons)
National University of Singapore,offers,Bachelor of Social Sciences
National University of Singapore,offers,Bachelor of Dental Surgery
National University of Singapore,offers,Bachelor of Engineering (Biomedical Engineering)
National University of Singapore,offers,Bachelor of Engineering (Chemical Engineering)
National University of Singapore,offers,Bachelor of Engineering (Civil Engineering)
National University of Singapore,offers,Bachelor of Engineering (Computer Engineering)
National University of Singapore,offers,Bachelor of Engineering (Electrical Engineering)
National University of Singapore,offers,Bachelor of Engineering (Engineering Science)
National University of Singapore,offers,Bachelor of Engineering (Environmental Engineering)
National University of Singapore,offers,Bachelor of Engineering (Industrial and Systems Engineering)
National University of Singapore,offers,Bachelor of Engineering (Materials Science And Engineering)
National University of Singapore,offers,Bachelor of Engineering (Mechanical Engineering)
National University of Singapore,offers,Bachelor of Laws (L.L.B) (Hons) #
National University of Singapore,offers,Bachelor of Applied Science **
National University of Singapore,offers,Bachelor of Applied Science (Hons)
National University of Singapore,offers,Bachelor of Science
National University of Singapore,offers,Bachelor of Science (Hons)
National University of Singapore,offers,Bachelor of Science (Computational Biology) **
National University of Singapore,offers,Bachelor of Science (Pharmacy)(Hons) #
National University of Singapore,offers,Bachelor of Business Administration
National University of Singapore,offers,Bachelor of Business Administration (Hons)
National University of Singapore,offers,Bachelor of Business Administration (Accountancy)
National University of Singapore,offers,Bachelor of Business Administration (Accountancy) (Hons)
National University of Singapore,offers,Bachelor of Computing (Communications And Media) **
National University of Singapore,offers,Bachelor of Computing (Computer Science)
National University of Singapore,offers,Bachelor of Computing (Electronic Commerce) **
National University of Singapore,offers,Bachelor of Computing (Information Systems)
National University of Singapore,offers,Bachelor of Arts (Architecture) #
National University of Singapore,offers,Bachelor of Arts (Industrial Design)
National University of Singapore,offers,Bachelor of Science (Project and Facilities Management)
National University of Singapore,offers,Bachelor of Science (Real Estate)
National University of Singapore,offers,Bachelor of Medicine and Bachelor Of Surgery #
National University of Singapore,offers,Bachelor of Science (Nursing)
National University of Singapore,offers,Bachelor of Science (Nursing) (Hons)
National University of Singapore,offers,Bachelor of Music
National University of Singapore,offers,Bachelor of Environmental Studies
Singapore Institute of Technology,offers,Bachelor of Arts in Game Design **
Singapore Institute of Technology,offers,Bachelor of Fine Arts in Digital Arts & Animation
Singapore Institute of Technology,offers,Bachelor of Science in Computer Science & Game Design
Singapore Institute of Technology,offers,Bachelor of Science in Computer Science in Real-Time Interactive Simulation
Singapore Institute of Technology,offers,Bachelor of Arts with Honours in Communication Design
Singapore Institute of Technology,offers,Bachelor of Arts with Honours in Interior Design
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Chemical Engineering
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Electrical Power Engineering
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Marine Engineering
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Mechanical Design & Manufacturing Engineering
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Naval Architecture
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Offshore Engineering
Singapore Institute of Technology,offers,Bachelor of Science with Honours in Food & Human Nutrition
Singapore Institute of Technology,offers,Bachelor of Science in Chemical Engineering
Singapore Institute of Technology,offers,Bachelor of Science in Electrical Engineering & Information Technology
Singapore Institute of Technology,offers,Bachelor of Professional Studies in Culinary Arts Management
Singapore Institute of Technology,offers,Bachelor in Science (Diagnostic Radiography)
Singapore Institute of Technology,offers,Bachelor in Science (Occupational Therapy)
Singapore Institute of Technology,offers,Bachelor in Science (Physiotherapy)
Singapore Institute of Technology,offers,Bachelor in Science (Radiation Therapy) **
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Aeronautical Engineering
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Aerospace Systems
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Mechanical Design Engineering
Singapore Institute of Technology,offers,Bachelor of Engineering with Honours in Mechatronics
Singapore Institute of Technology,offers,Bachelor of Science with Honours in Computing Science
Singapore Institute of Technology,offers,Bachelor of Science with Honours in Nursing Practice
Singapore Institute of Technology,offers,Bachelor of Arts with Honours in Criminology and Security
Singapore Institute of Technology,offers,Bachelor of Science in Early Childhood Education
Singapore Management University,offers,Accountancy
Singapore Management University,offers,Accountancy Cum Laude and above
Singapore Management University,offers,Business Management
Singapore Management University,offers,Business Management Cum Laude and above
Singapore Management University,offers,Economics
Singapore Management University,offers,Economics Cum Laude and above
Singapore Management University,offers,Information Systems Management
Singapore Management University,offers,Information Systems Management Cum Laude and above
Singapore Management University,offers,Social Sciences
Singapore Management University,offers,Social Sciences Cum Laude and above
Singapore Management University,offers,Law #
Singapore Management University,offers,Law Cum Laude and above #
Singapore University of Technology and Design,offers,Bachelor of Engineering (Engineering Product Development)
Singapore University of Technology and Design,offers,Bachelor of Engineering (Information Systems Technology and Design)
Singapore University of Technology and Design,offers,Bachelor of Engineering (Engineering Systems and Design)
Singapore University of Technology and Design,offers,Bachelor of Science (Architecture and Sustainable Design) ###
Nanyang Technological University,offers,Bachelor of Accountancy (Hons)
Nanyang Technological University,offers,Double Degree in Bachelor of Accountancy (Hons) and Bachelor of Business (Hons)
Nanyang Technological University,offers,Bachelor of Business (Hons)
Nanyang Technological University,offers,Double Degree in Bachelor of Business (Hons) and Bachelor of Engineering (Hons) (Computer Science)
Nanyang Technological University,offers,Bachelor of Engineering (Hons) (Aerospace Engineering)
Nanyang Technological University,offers,Double Degree in Bachelor of Engineering (Hons) (Aerospace Engineering) and Bachelor of Arts (Hons) in Economics **
Nanyang Technological University,offers,Bachelor of Engineering (Hons) (Bioengineering)
Nanyang Technological University,offers,Bachelor of Engineering  (Hons) (Chemical And Biomolecular Engineering)
Nanyang Technological University,offers,Double Degree in Bachelor of Engineering  (Hons) (Chemical And Biomolecular Engineering) and Bachelor of Arts (Hons) in Economics **
Nanyang Technological University,offers,Bachelor of Engineering (Hons) (Civil Engineering)
Nanyang Technological University,offers,Double Degree in Bachelor of Engineering (Hons) (Civil Engineering) and Bachelor of Arts (Hons) in Economics **
Nanyang Technological University,offers,Bachelor of Engineering (Hons) (Computer Engineering)
Nanyang Technological University,offers,Bachelor of Engineering (Hons) (Computer Science)
Nanyang Technological University,offers,Double Degree in Bachelor of Business (Hons) and Bachelor of Engineering (Hons) (Computer Engineering) **
Nanyang Technological University,offers,Bachelor of Engineering (Hons) (Electrical & Electronic Engineering)
Nanyang Technological University,offers,Bachelor of Engineering (Hons) (Environmental Engineering)
Nanyang Technological University,offers,Bachelor of Engineering (Hons) (Information Engineering & Media)
Nanyang Technological University,offers,Double Degree in Bachelor of Engineering (Hons) (Information Engineering & Media) and Bachelor of Arts (Hons) in Economics **
Nanyang Technological University,offers,Bachelor of Science (Hons) (Maritime Studies)
Nanyang Technological University,offers,Bachelor of Engineering (Hons) (Materials Engineering)
Nanyang Technological University,offers,Double Degree in Bachelor of Engineering (Hons) (Materials Engineering) and Bachelor of Arts (Hons) in Economics **
Nanyang Technological University,offers,Bachelor of Engineering (Hons) (Mechanical Engineering)
Nanyang Technological University,offers,Double Degree in Bachelor of Engineering (Hons) (Mechanical Engineering) and Bachelor of Arts (Hons) in Economics **
Nanyang Technological University,offers,Bachelor of Fine Arts (Hons)
Nanyang Technological University,offers,Bachelor of Arts (Hons) in Chinese
Nanyang Technological University,offers,Bachelor of Communication Studies (Hons)
Nanyang Technological University,offers,Bachelor of Arts (Hons) in Economics
Nanyang Technological University,offers,Bachelor of Arts (Hons) in English
Nanyang Technological University,offers,Bachelor of Arts (Hons) in History
Nanyang Technological University,offers,Bachelor of Arts (Hons) in Linguistics And Multilingual Studies
Nanyang Technological University,offers,Bachelor of Arts (Hons) in Philosophy **
Nanyang Technological University,offers,Bachelor of Arts (Hons) in Psychology
Nanyang Technological University,offers,Bachelor of Arts (Hons) in Public Policy And Global Affairs
Nanyang Technological University,offers,Bachelor of Arts (Hons) in Sociology
Nanyang Technological University,offers,Double Degree in Bachelor of Science (Hons) in Biomedical Sciences and Bachelor of Medicine (Chinese Medicine) #
Nanyang Technological University,offers,Bachelor of Science (Hons) in Biological Sciences
Nanyang Technological University,offers,Bachelor of Science (Hons) in Chemistry & Biological Chemistry
